;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SP-RSA ;Boeing 737-8AS(WL); Y189 ; 26 Mar 2018 ; 27 Oct 2019 ;SP-RSA Buzz ;;;
; SP-RSB ;Boeing 737-8AS(WL); Y189 ; 22 Nov 2018 ; 27 Oct 2019 ;SP-RSB Buzz ;;;
; SP-RSC ;Boeing 737-8AS(WL); Y189 ; 22 Nov 2018 ; 27 Oct 2019 ;SP-RSC Buzz ;;;
; SP-RSD ;Boeing 737-8AS(WL); Y189 ; 22 Nov 2018 ; 27 Oct 2019 ;SP-RSD Buzz ;;;
; SP-RSE ;Boeing 737-8AS(WL); Y189 ; 22 Nov 2018 ; 27 Oct 2019 ;SP-RSE Buzz ;;;
; SP-RSF ;Boeing 737-8AS(WL); Y189 ; 3 Dec 2018 ; 27 Oct 2019 ;SP-RSF Buzz ;;;
; SP-RSG ;Boeing 737-8AS(WL); Y189 ; 26 Nov 2018 ; 27 Oct 2019 ;SP-RSG Buzz ;;;
; SP-RSH ;Boeing 737-8AS(WL); Y189 ; 3 Dec 2018 ; 27 Oct 2019 ;SP-RSH Buzz ;;;
; SP-RSI ;Boeing 737-8AS(WL); Y189 ; 3 Dec 2018 ; 27 Oct 2019 ;SP-RSI Buzz ;;;
; SP-RSK ;Boeing 737-8AS(WL); Y189 ; 26 Nov 2018 ; 27 Oct 2019 ;SP-RSK Buzz ;;;
; SP-RSL ;Boeing 737-8AS(WL); Y189 ; 1 Dec 2018 ; 27 Oct 2019 ;SP-RSL Buzz ;;;
; SP-RSM ;Boeing 737-8AS(WL); Y189 ; 15 Nov 2018 ; 27 Oct 2019 ;SP-RSM Buzz ;;;
; SP-RSN ;Boeing 737-8AS(WL); Y189 ; 8 Nov 2018 ; 27 Oct 2019 ;SP-RSN Buzz ;;;
; SP-RSO ;Boeing 737-8AS(WL); Y189 ; 7 Nov 2018 ; 27 Oct 2019 ;SP-RSO Buzz ;;;
; SP-RSP ;Boeing 737-8AS(WL); Y189 ; 8 Nov 2018 ; 27 Oct 2019 ;SP-RSP Buzz ;;;
; SP-RSQ ;Boeing 737-8AS(WL); Y189 ; 26 Mar 2019 ; 27 Oct 2019 ;SP-RSQ Buzz ;;;
; SP-RSR ;Boeing 737-8AS(WL); Y189 ; 15 Nov 2018 ; 27 Oct 2019 ;SP-RSR Buzz ;;;
; SP-RSS ;Boeing 737-8AS(WL); Y189 ; 18 Dec 2018 ; 27 Oct 2019 ;SP-RSS Buzz ;;;
; SP-RST ;Boeing 737-8AS(WL); Y189 ; 26 Mar 2019 ; 27 Oct 2019 ;SP-RST Buzz ;;;
; SP-RSU ;Boeing 737-8AS(WL); Y189 ; 26 Mar 2019 ; 27 Oct 2019 ;SP-RSU Buzz ;;;
; SP-RSV ;Boeing 737-8AS(WL); Y189 ; 2 Apr 2019 ; 27 Oct 2019 ;SP-RSV Buzz ;;;
; SP-RSW ;Boeing 737-8AS(WL); Y189 ; 17 Apr 2019 ; 27 Oct 2019 ;SP-RSW Buzz ;;;
; SP-RSX ;Boeing 737-8AS(WL); Y189 ; 17 Apr 2019 ; 27 Oct 2019 ;SP-RSX Buzz ;;;
; SP-RSY ;Boeing 737-8AS(WL); Y189 ; 15 May 2019 ; 27 Oct 2019 ;SP-RSY Buzz ;;;
