;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; YA-TTE ;Airbus A319-112; C12Y108 ; 30 Jul 2013 ; Apr 2015 ;2-ATTE AerCap ;City of Herat, lsd ;;
; YA-TTF ;Airbus A319-112; C12Y108 ; 9 Sep 2013 ; 29 Sep 2016 ;2-ATTF AerCap ;lsd ;;
; ER-AXU ;Airbus A320-231;; 8 Feb 2017 ; 5 Jun 2017 ;ER-AXU Terra Avia ;lsf Terra Avia ;;
; YA-TTC ;Airbus A320-212;; 26 Jun 2010 ; Jun 2013 ;N503NU Bank of Utah ;lsd ;;
; YA-TTD ;Airbus A320-214; C12Y132 ; 18 Aug 2011 ; 2015 ; Stored ;;;
; YA-TTB ;Airbus A340-311;; 21 Nov 2009 ; 1 Mar 2011 ;F-WTBA Airbus Financial Services (AFS) ;lsf GMT Global Republic Aviation ;;
; JY-JAD ;Boeing 737-322; Y148 ; 20 Nov 2008 ; 25 Dec 2008 ;JY-JAD Jordan Aviation ;lsf Jordan Aviation ;;
; YA-HSB ;Boeing 737-3J6; C8Y120 ; 10 Sep 2008 ; 2015 ; Derelict ;;;
; YA-SFL ;Boeing 737-3J6; C8Y120 ; 10 Sep 2008 ; 2015 ; Derelict ;;;
; JY-JAQ ;Boeing 737-46J;; 9 Oct 2016 ; 10 Dec 2016 ; Written Off ;lsf Jordan Aviation ;;
; YA-AQT ;Boeing 757-2K2(WL);; 10 Oct 2012 ; 11 Aug 2014 ;G-TCSX TAG Aviation (UK) Ltd ;lsd ;;
; YA-AQS ;Boeing 767-2J6ER; C12Y196 ; 29 Jul 2007 ; 18 Jul 2017 ; Stored ;City of Kabul ;;
; UP-F1005 ;Fokker F100;; 17 Apr 2017 ; 13 Jul 2017 ;UP-F1005 Bek Air ;lsf Bek Air ;;
; UP-F1007 ;Fokker F100;; 22 Feb 2017 ; 11 Jun 2017 ;UP-F1007 Bek Air ;lsf Bek Air ;;
; UP-F1009 ;Fokker F100;; 20 Mar 2017 ; 25 Jun 2017 ;UP-F1009 Bek Air ;lsf Bek Air ;;
; UP-F1014 ;Fokker F100;; 11 Feb 2017 ; 29 Apr 2017 ;UP-F1014 Bek Air ;lsf Bek Air ;;
; ZS-TRJ ;McDonnell Douglas MD-87 (DC-9-87); Y134 ; 10 Apr 2017 ; 2 Jun 2017 ;ZS-TRJ Gryphon Airlines ;lsf Gryphon Airlines ;;
