;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; YL-BAB ;Boeing 737-236(A); C21Y77 ; 22 Jun 1994 ; Dec 1998 ;RA-73000 Transaero Airlines ;opby Transaero Airlines ;;
; YL-BAC ;Boeing 737-236(A);; Jun 1998 ; Jun 2000 ;RA-73002 Transaero Airlines ;;;
; SE-KPD ;Saab Fairchild 340A;; 30 Sep 1993 ; Apr 1994 ;SE-KPD Skyways ;lsf Skyways ;;
