;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; TC-TLA ;Boeing 737-4Q8; Y168 ; 20 Feb 2009 ; Parked, lsd ; M. Demir Uz ; 28.5 Years ;;
; TC-TLB ;Boeing 737-4Q8; Y168 ; 12 Mar 2009 ;lsd ; M. Safi Ergin ; 28.3 Years ;;
; TC-TLC ;Boeing 737-4Q8; Y168 ; 28 Mar 2013 ;lsd ; CAPT. Z. Kilic ; 27.6 Years ;;
; TC-TLD ;Boeing 737-4Q8; Y168 ; 1 Feb 2010 ;lsd ; CAPT. M. Akgun ; 25.4 Years ;;
; TC-TLE ;Boeing 737-4Q8; Y168 ; 11 Jun 2010 ;lsd ; A. Guney ; 25 Years ;;
