;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EI-DBC ;Airbus A320-214;; 27 Mar 2003 ; 19 Mar 2004 ;OO-TCJ Thomas Cook Airlines Belgium ;Manchester, lsd ;;
; EI-DBD ;Airbus A320-214;; 7 May 2003 ; 10 Mar 2004 ;OO-TCI Thomas Cook Airlines Belgium ;Paris, lsd ;;
; 9H-ADH ;Boeing 737-33A; CY138 ; 18 Dec 2000 ; Mar 2001 ;9H-ADH Air Malta ;lsf Air Malta ;;
; D-AGEY ;Boeing 737-73S;; 13 Mar 2001 ; 10 Feb 2004 ;D-AGEY Germania ;lsf Germania ;;
; D-AGEZ ;Boeing 737-73S;; 13 Mar 2001 ; 17 Jan 2004 ;D-AGEZ Germania ;lsf Germania ;;
; EI-CRP ;Boeing 737-73S;; 14 Apr 1999 ; 13 May 2002 ;PR-SAE Rio Sul ;lsd ;;
; EI-CRQ ;Boeing 737-73S; Y148 ; 15 Apr 1999 ; 26 Apr 2002 ;D-AHID Hamburg International ;lsd ;;
; EI-CXD ;Boeing 737-76N;; 30 Apr 2002 ; 1 Apr 2004 ;G-STRF Astraeus ;lsd ;;
; EI-CXE ;Boeing 737-76N; Y148 ; 7 May 2002 ; 17 Dec 2003 ;EI-CXE GECAS ;lsd ;;
; OY-MRK ;Boeing 737-7L9;; 10 Apr 2002 ; 16 Oct 2002 ;OY-MRK ALPI Eagles ;lsf Maersk Air ;;
; G-TBIC ;British Aerospace 146-200A; CY94 ; 3 Nov 1998 ; 9 Nov 1999 ;G-TBIC Alitalia Express ;lsf Flightline ;;
; EI-COQ ;British Aerospace Avro RJ70; CY82 ; 28 Oct 1997 ; 12 Dec 2003 ;EI-COQ Alitalia Express ;Sardegna , lsd ;;
; EI-CPJ ;British Aerospace Avro RJ70; CY82 ; 20 Mar 1998 ; 12 Nov 2003 ;EI-CPJ Alitalia Express ;Puglia , lsf Air Malta ;;
; EI-CPK ;British Aerospace Avro RJ70; CY82 ; 23 Mar 1998 ; 19 Dec 2003 ;EI-CPK Alitalia Express ;Calabria , lsf Air Malta ;;
; EI-CPL ;British Aerospace Avro RJ70; CY82 ; 31 Jan 1998 ; 19 Dec 2003 ;EI-CPL Alitalia Express ;Veneto , lsf Air Malta ;;
; EI-CUO ;British Aerospace Avro RJ70; CY82 ; 7 Apr 2000 ; 18 Oct 2001 ;EI-CUO Alitalia Express ;Toscana , lsd ;;
; EI-CNI ;British Aerospace Avro RJ85; CY92 ; 26 Nov 1996 ; 12 Dec 2003 ;EI-CNI Alitalia Express ;Lombardia , lsd ;;
; EI-CNJ ;British Aerospace Avro RJ85; CY92 ; 6 Dec 1996 ; 12 Dec 2003 ;EI-CNJ Alitalia Express ;Piemonte , lsd ;;
; EI-CNK ;British Aerospace Avro RJ85;; 8 May 1997 ; 13 Oct 2004 ;A9C-HWR Bahrain Defence Force ;;;
