;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EI-BXS ;ATR 42-320;; Oct 1993 ; 2 Sep 1994 ;HK-3943 ACES Colombia ;lsd ;;
; EI-BYO ;ATR 42-300;; 1 Nov 1992 ; 21 Nov 1996 ;OY-CIS Cimber Air ;lsd ;;
; EI-CIQ ;ATR 42-300;; Nov 1994 ; 31 May 1995 ;EI-CIQ Titan Airways ;lsd ;;
; F-GFJH ;ATR 42-300;; 4 Jun 1987 ; 13 Sep 1991 ;F-GFJH Direction Générale de l'Aviation Civile (DGAC) ;;;
; F-GFJP ;ATR 42-300;; 28 Nov 1986 ; 10 Feb 1997 ;PT-MFH Pantanal ;;;
; F-GGLR ;ATR 42-300;; 27 Mar 1987 ; 4 Aug 2000 ;PT-MFV Pantanal ;;;
; F-GHJE ;ATR 42-300;; 5 Feb 1996 ; 24 Dec 1999 ;PT-MFU Pantanal ;;;
; F-GHPI ;ATR 42-300;; 30 Oct 2001 ; 1 Jun 2003 ;F-GHPI Airlinair ;;;
; F-GHPK ;ATR 42-300; Y48 ; 12 Dec 1990 ; 25 May 2003 ;F-GHPK Air Atlantique (France) ;lsf Abbey National ;;
; F-GHPS ;ATR 42-300;; 29 Mar 1991 ; 7 Jan 2003 ;F-GHPS Airlinair ;;;
; F-GHPX ;ATR 42-300;; 15 Jun 1993 ; 25 Oct 1996 ;F-GHPX Cimber Air ;lsd ;;
; F-GHPY ;ATR 42-300; Y48 ; 23 Mar 1993 ; 5 Oct 2002 ;F-GHPY Air France ;;;
; F-GHPZ ;ATR 42-300;; Feb 2001 ; 22 Jun 2001 ;F-GHPZ Airlinair ;;;
; F-GKNH ;ATR 42-300;; 7 Apr 1994 ; 29 May 1998 ;PT-MFM Pantanal ;;;
; F-GLIA ;ATR 42-300;; 1 Dec 1995 ; 20 Dec 2001 ;N110VV Bombardier Services Corporation ;;;
; F-GLIB ;ATR 42-300;; 5 Dec 1995 ; May 2001 ;EC-HVR Intermediacion Aerea Compania Aerea ;lsd ;;
; F-GHPU ;ATR 72-201;; 29 Mar 1991 ; 1 Jan 2003 ;F-GHPU Danish Air Transport (DAT) ;;;
; F-GHPV ;ATR 72-201;; 16 Jan 1992 ; 16 Oct 2003 ;F-GHPV Air Atlantique (France) ;lsf Abbey National Treasury Services Ltd ;;
; F-GPTA ;Bombardier CRJ-100LR (CL-600-2B19);; 31 Jul 1997 ; 18 Mar 1998 ;C-GCSW Avmax Group ;lsf Lufthansa CityLine ;;
; F-GPTB ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 30 Jun 2003 ; Feb 2004 ;VP-BAO RusLine ;lsf Air Littoral ;;
; F-GPTF ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 25 Oct 2002 ; 30 Jun 2003 ;F-GPTF Air Littoral ;lsf Air Littoral ;;
; F-GRJA ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 9 Jun 1995 ; 28 Sep 2007 ;4L-GAE Airzena Georgian Airways ;;;
; F-GRJB ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 2 Aug 1995 ; 24 Sep 2007 ;F-GRJB Air France Air Inter Express ;lsd ;;
; F-GRJC ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 27 Oct 1995 ; 11 Jun 2008 ;XA-SPO Estafeta Carga Aerea ;lsf Montrose Global ;;
; F-GRJD ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 24 Nov 1995 ; 9 Jun 2008 ;XA-ESA Estafeta Carga Aerea ;lsf Montrose Global ;;
; F-GRJE ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 28 Mar 1996 ; 8 Jul 2011 ;VQ-BNL RusLine ;;;
; F-GRJF ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 22 Mar 1996 ; 16 Nov 2011 ;VQ-BNY RusLine ;;;
; F-GRJG ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 31 Oct 1996 ; 28 Feb 2014 ;F-GRJG HOP! ;;;
; F-GRJI ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 20 Dec 1996 ; 26 Mar 2013 ; Stored ;;;
; F-GRJJ ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 29 Oct 1997 ; Jul 2012 ; Scrapped ;;;
; F-GRJK ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 31 Jan 1998 ; 26 Nov 2012 ; Partially Preserved ;;;
; F-GRJL ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 13 Feb 1998 ; Jul 2012 ; Preserved ;;;
; F-GRJM ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 18 Mar 1998 ; 11 Feb 2016 ;F-GRJM HOP! ;;;
; F-GRJN ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 19 Oct 1998 ; 28 Mar 2014 ;F-GRJN HOP! ;;;
; F-GRJO ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 3 Mar 1999 ; 11 Apr 2016 ;F-GRJO HOP! ;;;
; F-GRJP ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 25 Mar 1999 ; 25 May 2016 ;F-GRJP HOP! ;;;
; F-GRJQ ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 17 Jun 1999 ; 21 Feb 2016 ;F-GRJQ HOP! ;;;
; F-GRJR ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 25 Feb 2000 ; 18 Jun 2014 ;F-GRJR HOP! ;;;
; F-GRJS ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 29 Feb 2000 ; 22 Jun 2003 ; Written Off ;;;
; F-GRJT ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 19 Apr 2000 ; 2 May 2016 ;F-GRJT HOP! ;;;
; F-GRJU ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 17 Jun 2010 ; 28 Mar 2012 ;C5-SMC South Supreme Airlines ;;;
; F-HMLA ;Bombardier CRJ-1000EL (CL-600-2E25); Y100 ; 14 Dec 2010 ; 31 Mar 2013 ;F-HMLA HOP! ;;;
