;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; XA-SKA ;McDonnell Douglas DC-9-14;; 1 Apr 1994 ; Aug 1997 ;XA-SKA Aerocaribe ;lsd ;;
; XA-SNR ;McDonnell Douglas DC-9-14;; 17 Mar 1994 ; 14 May 1996 ; Written Off ;lsd ;;
; XA-SPA ;McDonnell Douglas DC-9-14; Y90 ; 19 Apr 1994 ; Mar 1999 ;XA-SPA Aerocaribe ;Cozumel, lsd ;;
; XA-FPV ;McDonnell Douglas MD-82 (DC-9-82);; 6 Dec 2002 ; 7 Jun 2005 ;N993PG WFBN Wells Fargo Bank Northwest ;;;
; XA-TUP ;McDonnell Douglas MD-82 (DC-9-82);; 5 Apr 2002 ; 16 Jul 2004 ;N977PG Pegasus Aviation ;;;
; XA-TYB ;McDonnell Douglas MD-82 (DC-9-82);; Sep 2003 ; 14 Jun 2005 ;N992PG Pegasus Aviation ;lsd ;;
; D-ALLE ;McDonnell Douglas MD-83 (DC-9-83); Y167 ; Dec 1999 ; 1 May 2000 ;D-ALLE Aero Lloyd ;lsf Aero Lloyd ;;
; D-ALLM ;McDonnell Douglas MD-83 (DC-9-83); Y167 ; 16 Dec 1997 ; 17 Apr 1998 ;D-ALLM Aero Lloyd ;lsf Aero Lloyd ;;
; D-ALLN ;McDonnell Douglas MD-83 (DC-9-83);; 15 Dec 1997 ; 23 Apr 1998 ;HB-IUO Crossair ;lsf Aero Lloyd ;;
; D-ALLO ;McDonnell Douglas MD-83 (DC-9-83);; 12 Feb 1999 ; Jul 1999 ;D-ALLO Aero Lloyd ;lsf Aero Lloyd ;;
; D-ALLP ;McDonnell Douglas MD-83 (DC-9-83);; 28 Nov 1997 ; 7 Apr 1998 ;D-ALLP Aero Lloyd ;lsf Aero Lloyd ;;
; XA-SWW ;McDonnell Douglas MD-83 (DC-9-83);; 27 Jan 1995 ; Dec 1999 ;XA-SWW Aeromexico ;;;
; XA-SXJ ;McDonnell Douglas MD-83 (DC-9-83);; 30 Mar 1995 ; Dec 1999 ;XA-SXJ Aeromexico ;;;
; XA-TSW ;McDonnell Douglas MD-83 (DC-9-83);; 10 Mar 2002 ; 6 Jun 2005 ;N959PG Pegasus Aviation ;lsd ;;
; XA-TTC ;McDonnell Douglas MD-83 (DC-9-83);; Mar 2002 ; 18 Jun 2004 ;N960PG Transmeridian Airlines ;lsd ;;
; XA-TWL ;McDonnell Douglas MD-83 (DC-9-83); Y167 ; 21 Feb 2003 ; 2004 ;N131NJ Pegasus Aviation ;lsd ;;
; XA-TWM ;McDonnell Douglas MD-83 (DC-9-83);; 13 Dec 2002 ; 6 Jun 2005 ;N963PG Pegasus Aviation ;lsd ;;
