;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; HC-CGT ;Airbus A319-132;; 27 Aug 2008 ; 9 Mar 2020 ;N265AE AerCap ;lsd ;;
; HC-CMO ;Airbus A319-112; Y144 ; 29 May 2012 ; 21 Feb 2016 ;N499SR WNG Capital LLC ;lsd ;;
; HC-CMP ;Airbus A319-132;; 25 Jul 2012 ; 18 Dec 2017 ;N193KD DVB Bank ;lsd ;;
; HC-COF ;Airbus A319-112;; 10 Apr 2013 ; 16 Oct 2016 ;N504SR Wings Capital Partners ;lsd ;;
; HC-CDY ;Airbus A320-233; Y162 ; 6 Sep 2003 ; 19 Dec 2008 ;PR-MBT TAM Linhas Aéreas ;Ciudad de Quito, lsd ;;
; HC-CDZ ;Airbus A320-233; Y162 ; 12 Sep 2003 ; 12 Jun 2008 ;PR-MBL TAM Linhas Aéreas ;Ciudad de Guayaquil, lsd ;;
; HC-CGJ ;Airbus A320-214;; 11 Apr 2008 ; 28 Mar 2014 ; Scrapped ;lsd ;;
; HC-CGW ;Airbus A320-233; Y162 ; 1 Oct 2008 ; 30 Aug 2016 ;N487TA AerCap ;lsd ;;
; HC-CID ;Airbus A320-232; Y162 ; 25 Aug 2009 ; 24 Jul 2019 ; Scrapped ;lsd ;;
; HC-COC ;Airbus A320-232; Y162 ; 26 Feb 2013 ; 4 Apr 2017 ; Scrapped ;lsd ;;
; HC-COE ;Airbus A320-233;; 10 May 2013 ; 11 Sep 2018 ;N512SR World Star Aviation ;lsd ;;
; HC-CPB ;Airbus A320-233;; 1 Feb 2014 ; 17 May 2020 ;N117GL Genesis Aircraft Services ;lsd ;;
; HC-COH ;Airbus A330-243; C27Y251 ; 9 Jul 2013 ; 31 Jan 2019 ;9H-NAW Aerotron ;lsd ;;
; HC-CLT ;ATR 42-500;; 5 Oct 2011 ; 17 Mar 2020 ; Stored ;;;
; HC-CMB ;ATR 42-500;; 9 Nov 2011 ; 8 Mar 2020 ; Stored ;;;
; HC-CMH ;ATR 42-500;; 27 Jan 2012 ; 17 Mar 2020 ; Stored ;;;
; HC-BIG ;Boeing 737-2V2(A);; 2 Oct 1981 ; 11 Jul 1983 ; Written Off ;Ciudad de Loja ;;
; XA-RLM ;Boeing 757-23A;; Mar 1999 ; Jun 1999 ;XA-RLM TAESA ;lsf TAESA ;;
; HC-CEX ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 24 Mar 2006 ; 22 Feb 2015 ;XA-GAY Aeroméxico Connect ;Francisco de Orellana ;;
; HC-CEY ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 25 Mar 2006 ; 3 Mar 2015 ;XA-GAZ Aeroméxico Connect ;Puerto Baquerizo Moreno ;;
; HC-CEZ ;Embraer ERJ-190LR (ERJ-190-100 LR); Y104 ; 10 Jun 2006 ; 16 Sep 2011 ; Written Off ;Ciudad de Cuenca ;;
; HC-CGF ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 16 Dec 2007 ; 8 Dec 2019 ; Stored ;Ciudad de Loja ;;
; HC-CGG ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 14 Dec 2007 ; Jan 2019 ; Stored ;Ciudad de Manta ;;
; HC-COX ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 20 Dec 2013 ; 28 Apr 2016 ; Written Off ;lsd ;;
; HC-COY ;Embraer ERJ-190AR (ERJ-190-100 IGW);; 27 Nov 2013 ; 21 Jun 2019 ;N373NC Nordic Aviation Capital (NAC) ;lsd ;;
; HC-AZJ ;Lockheed L-188C Electra;; 6 Aug 1974 ; 4 Sep 1989 ; Written Off ;Pichincha , FAE-2004 ;;
; HC-AZL ;Lockheed L-188A Electra; Y97 ; 12 Nov 1974 ; Apr 1986 ;PP-VNJ Varig ;Guayas , FAE-1050 ;;
; HC-AZT ;Lockheed L-188A Electra; Y97 ; 27 Feb 1975 ; Apr 1986 ;PP-VNK Varig ;Azuay , FAE-1040 ;;
; HC-AZY ;Lockheed L-188A Electra; Y97 ; 1 May 1975 ; 12 Sep 1988 ; Written Off ;Galapagos , FAE-1052 ;;
