;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; RP-C3227 ;Airbus A320-214; Y180 ; 20 Oct 2016 ; Parked, lsd ; 18 Years ;;
; RP-C3228 ;Airbus A320-214; Y180 ; 21 Sep 2016 ; Parked, lsd ; 18.1 Years ;;
; RP-C8189 ;Airbus A320-216; Y180 ; Dec 2015 ; Parked, lsd ; 10.6 Years ;;
; RP-C8940 ;Airbus A320-216; Y180 ; 26 Jun 2018 ;lsd ; 14.8 Years ;;
; RP-C8941 ;Airbus A320-216; Y180 ; 27 Aug 2018 ; Parked, lsd ; 13.4 Years ;;
; RP-C8946 ;Airbus A320-214; Y180 ; 28 Jun 2019 ; Parked, lsd ; 11.6 Years ;;
; RP-C8947 ;Airbus A320-216; Y180 ; Due ; Stored, lsd ; 14.1 Years ;;
; RP-C8948 ;Airbus A320-216(WL); Y180 ; 26 Mar 2019 ; Parked, lsd ; 9 Years ;;
; RP-C8949 ;Airbus A320-216; Y180 ; 29 Jan 2019 ; Parked, lsd ; 15.2 Years ;;
; RP-C8963 ;Airbus A320-216; Y180 ; 5 Aug 2017 ;lsd ; 14.9 Years ;;
; RP-C8964 ;Airbus A320-216; Y180 ; 9 Feb 2018 ; Parked, lsd ; 14.4 Years ;;
; RP-C8965 ;Airbus A320-216; Y180 ; 25 Jan 2018 ;lsd ; 14.6 Years ;;
; RP-C8966 ;Airbus A320-216(WL); Y180 ; 6 Dec 2017 ;lsd ; 8.2 Years ;;
; RP-C8967 ;Airbus A320-216; Y180 ; 1 Apr 2018 ; Parked, lsd ; 14.7 Years ;;
; RP-C8970 ;Airbus A320-216; Y180 ; Dec 2015 ; Parked, lsd ; 15 Years ;;
; RP-C8971 ;Airbus A320-216; Y180 ; Dec 2015 ; Parked, lsd ; 15.3 Years ;;
; RP-C8972 ;Airbus A320-216; Y180 ; Dec 2015 ; Parked, lsd, Allstars - Dreamers pushing boundaries cs ; 15.7 Years ;;
; RP-C8974 ;Airbus A320-216; Y180 ; Dec 2015 ; Parked, lsd, I ♥ ASEAN cs ; 13.6 Years ;;
; RP-C8975 ;Airbus A320-214; Y180 ; 12 Feb 2016 ; Parked, lsd, Puregold cs ; 16.9 Years ;;
; RP-C8976 ;Airbus A320-216; Y180 ; 1 Apr 2018 ;lsd ; 14.2 Years ;;
; RP-C8977 ;Airbus A320-216; Y180 ; 30 Mar 2017 ; Parked, lsd ; 15.7 Years ;;
; RP-C8978 ;Airbus A320-216; Y180 ; 23 Apr 2017 ; Parked, lsd, Puregold cs ; 15.2 Years ;;
; RP-C8979 ;Airbus A320-214; Y180 ; 17 Aug 2017 ; Parked, lsd ; 15 Years ;;
; RP-C8986 ;Airbus A320-216; Y180 ; Dec 2015 ; Parked, lsd ; 15.1 Years ;;
