;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; G-EZBW ;Airbus A319-111; Y156 ; 6 Jun 2007 ;; 14.8 Years ;;;
; G-EZBX ;Airbus A319-111; Y156 ; 15 Jun 2007 ;; 14.8 Years ;;;
; G-EZBY ;Airbus A319-111; Y156 ; 19 Oct 2020 ; Parked ; 14.7 Years ;;;
; G-EZBZ ;Airbus A319-111; Y156 ; 13 Jul 2007 ; Parked ; 14.7 Years ;;;
; G-EZDA ;Airbus A319-111; Y156 ; 21 Feb 2008 ; Parked ; 14 Years ;;;
; G-EZDD ;Airbus A319-111; Y156 ; 17 Mar 2008 ;lsd ; 14 Years ;;;
; G-EZDF ;Airbus A319-111; Y156 ; 13 Mar 2008 ;lsd ; 14 Years ;;;
; G-EZDH ;Airbus A319-111; Y156 ; 14 Apr 2008 ; Parked, lsd ; 13.9 Years ;;;
; G-EZDI ;Airbus A319-111; Y156 ; 29 May 2008 ;lsd ; 13.8 Years ;;;
; G-EZDJ ;Airbus A319-111; Y156 ; 3 Jun 2008 ; Parked, lsd ; 13.8 Years ;;;
; G-EZDK ;Airbus A319-111; Y156 ; 11 Jun 2008 ;lsd ; 13.7 Years ;;;
; G-EZDL ;Airbus A319-111; Y156 ; 23 Jun 2008 ; Parked, lsd ; 13.7 Years ;;;
; G-EZDM ;Airbus A319-111; Y156 ; 1 Jul 2008 ;; 13.7 Years ;;;
; G-EZDN ;Airbus A319-111; Y156 ; 8 Aug 2008 ; Parked ; 13.6 Years ;;;
; G-EZDR ;Airbus A319-111; Y156 ; 17 Sep 2020 ;; 13.4 Years ;;;
; G-EZDV ;Airbus A319-111; Y156 ; 15 Dec 2008 ;; 13.2 Years ;;;
; G-EZDX ;Airbus A319-111; Y156 ; 14 Aug 2020 ;; 13.2 Years ;;;
; G-EZFI ;Airbus A319-111; Y156 ; 7 Sep 2020 ;Spirit of Bristol ; 12.9 Years ;;;
; G-EZFR ;Airbus A319-111; Y156 ; 31 Jul 2020 ;; 12.3 Years ;;;
; G-EZFT ;Airbus A319-111; Y156 ; 21 Dec 2009 ;; 12.2 Years ;;;
; G-EZFU ;Airbus A319-111; Y156 ; 11 Sep 2020 ;; 11.8 Years ;;;
; G-EZFV ;Airbus A319-111; Y156 ; 4 Jun 2010 ;lsd ; 11.8 Years ;;;
; G-EZFW ;Airbus A319-111; Y156 ; 23 Jul 2010 ; Parked, lsd ; 11.7 Years ;;;
; G-EZGF ;Airbus A319-111; Y156 ; 16 Mar 2011 ; Parked MAD, lsd ; 11 Years ;;;
; G-EZGG ;Airbus A319-111; Y156 ; 5 Oct 2020 ;; 11 Years ;;;
; G-EZGH ;Airbus A319-111; Y156 ; 21 Sep 2020 ;; 11 Years ;;;
; G-EZGI ;Airbus A319-111; Y156 ; 27 Jul 2020 ;Paul Johnson ; 10.9 Years ;;;
; G-EZGN ;Airbus A319-111; Y156 ; 30 Sep 2020 ; Parked ; 10.7 Years ;;;
; G-EZGO ;Airbus A319-111; Y156 ; 22 Jul 2020 ; Parked ; 10.7 Years ;;;
; G-EZGR ;Airbus A319-111; Y156 ; 19 Aug 2020 ;; 10.5 Years ;;;
; G-EZIY ;Airbus A319-111; Y156 ; 15 Dec 2005 ; Parked LPL, lsd ; 16.2 Years ;;;
; G-EZGX ;Airbus A320-214(WL); Y186 ; 11 Jul 2018 ;; 3.7 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; G-EZGY ;Airbus A320-214(WL); Y186 ; 31 Aug 2018 ;; 3.5 Years ;;;
; G-EZOA ;Airbus A320-214(WL); Y186 ; 19 Dec 2014 ;easyjet Holidays cs ; 7.2 Years ;;;
; G-EZOF ;Airbus A320-214(WL); Y186 ; 17 Mar 2015 ;; 7 Years ;;;
; G-EZOI ;Airbus A320-214(WL); Y186 ; 15 Apr 2015 ;; 6.9 Years ;;;
; G-EZOK ;Airbus A320-214(WL); Y186 ; 29 Apr 2015 ;; 6.9 Years ;;;
; G-EZOM ;Airbus A320-214(WL); Y186 ; 6 May 2015 ;; 6.8 Years ;;;
; G-EZOP ;Airbus A320-214(WL); Y186 ; 2 Jun 2015 ;; 6.8 Years ;;;
; G-EZOT ;Airbus A320-214(WL); Y186 ; 27 Oct 2020 ;; 6.7 Years ;;;
; G-EZOU ;Airbus A320-214(WL); Y186 ; 12 Oct 2020 ;; 6.5 Years ;;;
; G-EZOX ;Airbus A320-214(WL); Y186 ; 15 Oct 2020 ;; 6.3 Years ;;;
; G-EZPB ;Airbus A320-214(WL); Y186 ; 18 Feb 2016 ;; 6.1 Years ;;;
; G-EZPD ;Airbus A320-214(WL); Y186 ; 31 Mar 2016 ;Europcar cs ; 5.9 Years ;;;
; G-EZPE ;Airbus A320-214(WL); Y186 ; 16 Mar 2016 ;; 6 Years ;;;
; G-EZRT ;Airbus A320-214(WL); Y186 ; 18 May 2018 ;; 3.8 Years ;;;
; G-EZRX ;Airbus A320-214(WL); Y186 ; 31 May 2018 ;; 3.8 Years ;;;
; G-EZRY ;Airbus A320-214(WL); Y186 ; 21 Jun 2018 ;; 3.7 Years ;;;
; G-EZRZ ;Airbus A320-214(WL); Y186 ; 29 Jun 2018 ;; 3.7 Years ;;;
; G-EZTA ;Airbus A320-214; Y186 ; 7 Sep 2020 ;; 13 Years ;;;
; G-EZTB ;Airbus A320-214; Y186 ; 9 Apr 2009 ;; 13 Years ;;;
; G-EZTC ;Airbus A320-214; Y186 ; 17 Apr 2009 ;; 12.9 Years ;;;
; G-EZTD ;Airbus A320-214; Y186 ; 15 May 2009 ;; 12.8 Years ;;;
; G-EZTG ;Airbus A320-214; Y186 ; 17 Jun 2009 ;Alana Kelly ; 12.7 Years ;;;
; G-EZTH ;Airbus A320-214; Y186 ; 19 Jun 2009 ;; 12.7 Years ;;;
; G-EZTJ ;Airbus A320-214; Y186 ; 10 Aug 2020 ;; 12.7 Years ;;;
; G-EZTK ;Airbus A320-214; Y186 ; 24 Jul 2009 ;; 12.6 Years ;;;
; G-EZTL ;Airbus A320-214; Y186 ; 28 Aug 2020 ;; 12.6 Years ;;;
; G-EZTM ;Airbus A320-214; Y186 ; 18 Oct 2021 ;lsd ; 12.5 Years ;;;
; G-EZTN ;Airbus A320-214; Y186 ; 18 Dec 2020 ;; 12.6 Years ;;;
; G-EZTR ;Airbus A320-214; Y186 ; 9 Feb 2010 ;; 12.1 Years ;;;
; G-EZTT ;Airbus A320-214; Y186 ; 16 Mar 2010 ;; 12 Years ;;;
; G-EZTV ;Airbus A320-214; Y186 ; 24 Sep 2020 ;; 12 Years ;;;
; G-EZTX ;Airbus A320-214; Y186 ; 24 Aug 2020 ; Parked ; 11.9 Years ;;;
; G-EZTY ;Airbus A320-214; Y186 ; 6 Jan 2011 ;Piotr Zimmermann ; 11.2 Years ;;;
; G-EZTZ ;Airbus A320-214; Y186 ; 12 Jan 2011 ;; 11.2 Years ;;;
; G-EZUA ;Airbus A320-214; Y186 ; 9 Feb 2011 ;; 11.1 Years ;;;
; G-EZUC ;Airbus A320-214; Y186 ; 5 Aug 2020 ;Nantes cs ; 11.1 Years ;;;
; G-EZUF ;Airbus A320-214; Y186 ; 18 Apr 2011 ;; 10.9 Years ;;;
; G-EZUK ;Airbus A320-214; Y186 ; 27 Jun 2011 ;Wayne Fisher ; 10.7 Years ;;;
; G-EZUL ;Airbus A320-214; Y186 ; 8 Feb 2012 ;; 10.1 Years ;;;
; G-EZUN ;Airbus A320-214; Y186 ; 22 Mar 2012 ;; 10 Years ;;;
; G-EZUO ;Airbus A320-214; Y186 ; 4 Apr 2012 ;; 10 Years ;;;
; G-EZUP ;Airbus A320-214; Y186 ; 3 Apr 2012 ;; 10 Years ;;;
; G-EZUR ;Airbus A320-214; Y186 ; 12 Apr 2012 ;; 10 Years ;;;
; G-EZUS ;Airbus A320-214; Y186 ; 5 Apr 2012 ;; 9.9 Years ;;;
; G-EZUT ;Airbus A320-214; Y186 ; 17 Apr 2012 ;; 9.9 Years ;;;
; G-EZUW ;Airbus A320-214; Y186 ; 13 Apr 2012 ;; 9.9 Years ;;;
; G-EZUZ ;Airbus A320-214; Y186 ; 19 Jun 2012 ;; 9.8 Years ;;;
; G-EZWA ;Airbus A320-214; Y186 ; 26 Jun 2012 ;; 9.7 Years ;;;
; G-EZWB ;Airbus A320-214; Y186 ; 7 Aug 2012 ;; 9.6 Years ;;;
; G-EZWC ;Airbus A320-214; Y186 ; 31 Jul 2012 ;; 9.6 Years ;;;
; G-EZWD ;Airbus A320-214; Y186 ; 8 Aug 2012 ; Parked, lsd ; 9.6 Years ;;;
; G-EZWH ;Airbus A320-214(WL); Y186 ; 9 Apr 2013 ; Parked, lsd ; 8.9 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; G-EZWI ;Airbus A320-214(WL); Y186 ; 15 May 2013 ; Parked, lsd ; 8.8 Years ;;;
; G-EZWL ;Airbus A320-214(WL); Y186 ; 11 Jul 2013 ; Parked, lsd ; 8.7 Years ;;;
; G-EZWP ;Airbus A320-214(WL); Y186 ; 17 Jan 2014 ;; 8.1 Years ;;;
; G-EZWU ;Airbus A320-214(WL); Y186 ; 8 May 2014 ;; 7.8 Years ;;;
; G-EZWX ;Airbus A320-214(WL); Y186 ; 9 Jul 2014 ; Parked ; 7.7 Years ;;;
; G-EZWY ;Airbus A320-214(WL); Y186 ; 12 Jun 2017 ;; 7.5 Years ;;;
; G-EZWZ ;Airbus A320-214(WL); Y186 ; 21 Nov 2014 ;; 7.3 Years ;;;
; G-UZHA ;Airbus A320-251N; Y186 ; 13 Jun 2017 ;NEO cs ; 4.8 Years ;;;
; G-UZHB ;Airbus A320-251N; Y186 ; 7 Jul 2017 ;NEO cs ; 4.7 Years ;;;
; G-UZHC ;Airbus A320-251N; Y186 ; 21 Nov 2017 ; Parked, NEO cs ; 4.3 Years ;;;
; G-UZHD ;Airbus A320-251N; Y186 ; 9 Nov 2017 ;NEO cs ; 4.3 Years ;;;
; G-UZHE ;Airbus A320-251N; Y186 ; 23 Mar 2018 ;NEO cs ; 4 Years ;;;
; G-UZHF ;Airbus A320-251N; Y186 ; 17 Apr 2018 ;NEO cs ; 3.9 Years ;;;
; G-UZHH ;Airbus A320-251N; Y186 ; 28 Jun 2018 ;; 3.7 Years ;;;
; G-UZHI ;Airbus A320-251N; Y186 ; 12 Jul 2018 ;Winston Chau, lsd ; 3.7 Years ;;;
; G-UZHJ ;Airbus A320-251N; Y186 ; 10 Aug 2018 ;; 3.6 Years ;;;
; G-UZHK ;Airbus A320-251N; Y186 ; 9 Aug 2018 ;; 3.6 Years ;;;
; G-UZHL ;Airbus A320-251N; Y186 ; 23 Aug 2018 ;; 3.5 Years ;;;
; G-UZHM ;Airbus A320-251N; Y186 ; 25 Sep 2018 ;Charlie Taylor ; 3.5 Years ;;;
; G-UZHN ;Airbus A320-251N; Y186 ; 19 Oct 2018 ;; 3.4 Years ;;;
; G-UZHO ;Airbus A320-251N; Y186 ; 4 Oct 2018 ;; 3.4 Years ;;;
; G-UZHP ;Airbus A320-251N; Y186 ; 29 Nov 2018 ;; 3.3 Years ;;;
; G-UZHR ;Airbus A320-251N; Y186 ; 16 Nov 2018 ;; 3.3 Years ;;;
; G-UZHS ;Airbus A320-251N; Y186 ; 26 Oct 2018 ;; 3.4 Years ;;;
; G-UZHT ;Airbus A320-251N; Y186 ; 14 Dec 2018 ;; 3.2 Years ;;;
; G-UZHU ;Airbus A320-251N; Y186 ; 28 Dec 2018 ;; 3.2 Years ;;;
; G-UZHV ;Airbus A320-251N; Y186 ; 16 Apr 2019 ;; 2.9 Years ;;;
; G-UZHW ;Airbus A320-251N; Y186 ; 19 Feb 2019 ;; 3.1 Years ;;;
; G-UZHX ;Airbus A320-251N; Y186 ; 5 Apr 2019 ;; 2.9 Years ;;;
; G-UZHY ;Airbus A320-251N; Y186 ; 25 Apr 2019 ;; 2.9 Years ;;;
; G-UZHZ ;Airbus A320-251N; Y186 ; 17 May 2019 ;; 2.8 Years ;;;
; G-UZLA ;Airbus A320-251N; Y186 ; 11 Jul 2019 ;; 2.7 Years ;;;
; G-UZLB ;Airbus A320-251N; Y186 ; 5 Sep 2019 ;; 2.5 Years ;;;
; G-UZLC ;Airbus A320-251N; Y186 ; 7 Jun 2019 ;; 2.7 Years ;;;
; G-UZLD ;Airbus A320-251N; Y186 ; 20 Jun 2019 ;; 2.7 Years ;;;
; G-UZLF ;Airbus A320-251N; Y186 ; 11 Oct 2019 ;Frazer Lofts ; 2.4 Years ;;;
; G-UZLK ;Airbus A320-251N; Y186 ; 23 Jul 2020 ;; 1.6 Years ;;;
; G-UZLL ;Airbus A320-251N; Y186 ; 26 May 2020 ;; 1.8 Years ;;;
; G-UZLM ;Airbus A320-251N; Y186 ; 1 Jul 2020 ;; 1.7 Years ;;;
; G-UZMA ;Airbus A321-251NX; Y235 ; 13 Jul 2018 ;NEO cs ; 3.6 Years ;;;
; G-UZMB ;Airbus A321-251NX; Y235 ; 23 Aug 2018 ;; 3.5 Years ;;;
; G-UZMC ;Airbus A321-251NX; Y235 ; 10 Oct 2018 ;; 3.4 Years ;;;
; G-UZMD ;Airbus A321-251NX; Y235 ; 20 Mar 2019 ;; 3 Years ;;;
; G-UZME ;Airbus A321-251NX; Y235 ; 18 Jan 2019 ;; 3.1 Years ;;;
; G-UZMF ;Airbus A321-251NX; Y235 ; 15 May 2019 ;; 2.8 Years ;;;
; G-UZMG ;Airbus A321-251NX; Y235 ; 26 Nov 2019 ;Paul Green, lsd ; 2.3 Years ;;;
; G-UZMH ;Airbus A321-251NX; Y235 ; 11 Feb 2020 ;lsd ; 2.1 Years ;;;
; G-UZMI ;Airbus A321-251NX; Y235 ; 16 Jun 2020 ;; 1.7 Years ;;;
; G-UZMJ ;Airbus A321-251NX; Y235 ; 21 Jul 2020 ;; 1.6 Years ;;;
