;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PK-KSE ;ATR 42-300;; 22 Sep 2008 ; 2017 ;PK-TZG Express Air ;;;
; PK-KSF ;ATR 42-500;; 3 Jun 2015 ; 18 May 2017 ;2-KKSF Castlelake ;lsd ;;
; PK-KSI ;ATR 42-300;; 15 Oct 2008 ; 30 Sep 2017 ;PK-TZH Express Air ;;;
; PK-KSO ;ATR 42-320;; 23 Sep 2010 ; 2 Jan 2018 ;PK-TZF Express Air ;;;
; PK-KSA ;ATR 72-600 (72-212A);; 26 Jun 2013 ; 30 Sep 2017 ;2-PKSA Nordic Aviation Capital (NAC) ;lsd ;;
; PK-KSC ;ATR 72-500 (72-212A);; 29 Aug 2014 ; 27 Oct 2017 ; Scrapped ;lsd ;;
; PK-KSD ;ATR 72-500 (72-212A);; 30 Oct 2014 ; 8 May 2017 ;HB-ALR Zimex Aviation ;lsd ;;
; PK-KSG ;ATR 72-600 (72-212A);; 17 Nov 2015 ; 28 Sep 2017 ;2-PKSG Nordic Aviation Capital (NAC) ;lsd ;;
; PK-KSU ;ATR 72-600 (72-212A);; 20 Sep 2013 ; 28 Sep 2017 ;2-PKSU Nordic Aviation Capital (NAC) ;lsd ;;
; PK-KST ;Boeing 737-3M8;; 15 Dec 2013 ; 4 Jan 2016 ;PK-TZE Trigana Air Service ;lsd ;;
; PK-KSM ;Boeing 737-529;; May 2011 ; Mar 2015 ;EP-FSF Sepehran Airlines ;;;
; PK-KSP ;Boeing 737-59D;; 2 Jul 2013 ; May 2015 ;PK-TZD Express Air ;;;
; PK-KDD ;Embraer ERJ-190LR (ERJ-190-100 LR);; 29 Dec 2015 ; 19 Jun 2017 ;M-ABKV GECAS ;lsd ;;
; PK-KDA ;Embraer ERJ-195LR (ERJ-190-200 LR); Y118 ; 23 Jan 2015 ; 8 Jun 2018 ;EI-GEG Nordic Aviation Capital (NAC) ;lsd ;;
; PK-KDC ;Embraer ERJ-195LR (ERJ-190-200 LR); Y118 ; 8 May 2015 ; 21 Dec 2015 ; Written Off ;lsd ;;
