;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SU-RAB ;Airbus A320-231;; Sep 1995 ; 28 Sep 1996 ;SU-RAB Shorouk Air ;lsf Shorouk Air ;;
; OM-ASD ;Boeing 737-306; Y127 ; 14 Nov 2009 ; Jul 2010 ;OM-ASD Air Slovakia ;lsf Air Slovakia ;;
; OM-ASE ;Boeing 737-306; Y127 ; 12 Nov 2009 ; 22 Jan 2010 ;OM-ASE Air Slovakia ;lsf Air Slovakia ;;
; OM-ASG ;Boeing 757-28A;; 12 Nov 2009 ; 22 Jan 2010 ;OM-ASG Air Slovakia ;lsf Air Slovakia ;;
; ZA-MAK ;British Aerospace 146-100; CY82 ; 10 Jan 2010 ; 11 Nov 2011 ; Scrapped ;lsf Hemus Air ;;
; ZA-MAL ;British Aerospace 146-200; CY94 ; 9 Jul 2001 ; 11 Nov 2011 ; Scrapped ;lsd ;;
; ZA-MAN ;British Aerospace 146-300; CY92 ; 9 Jun 2011 ; 10 Nov 2011 ; Stored ;;;
; ZA-MEV ;British Aerospace 146-300; CY92 ; 5 Feb 2003 ;; Scrapped ;opby Hemus Air ;;
; OE-LLI ;De Havilland Canada DHC-8-102 Dash 8;; 21 Aug 1992 ; 12 Dec 1994 ;C-GGTO Bombardier ;lsf Tyrolean Airways ;;
; PH-KXM ;Fokker F50; Y50 ; 16 Feb 2007 ; 9 Oct 2007 ;PH-KXM Denim Air ;lsf Denim Air ;;
; YU-AJL ;McDonnell Douglas DC-9-32;; 1 Jun 2003 ; Oct 2003 ;YU-AJL JAT Airways ;lsf JAT Airways ;;
; ZS-GAL ;McDonnell Douglas DC-9-32; Y84 ; 10 Jul 2007 ;; Scrapped ;lsf Global Aviation ;;
; ZA-ASA ;McDonnell Douglas MD-82 (DC-9-82);; 19 Jul 2008 ; 19 Oct 2009 ;ZS-GAB Global Aviation ;lsf Global Aviation ;;
