;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; TN-AHI ;Boeing 737-247(A);; 17 Feb 2006 ; Parked PNR ;; 34.7 Years ;;
; TN-AIN ;Boeing 737-236(A); C8Y100 ; 15 Aug 2008 ; Parked PNR ;; 37.1 Years ;;
; TN-AJP ;Boeing 737-290C(A); Cargo ; 6 Nov 2015 ;;; 40.8 Years ;;
; TN-AJJ ;Boeing 737-3Q8;; 9 Aug 2012 ; Parked GML ;; 30.2 Years ;;
; TN-AJY ;Boeing 737-3Q8;; 17 Aug 2018 ;;; 27 Years ;;
; TN-MAN ;Boeing 737-3Q8;; May 2015 ; Parked AMM ;; 27.5 Years ;;
; TN-AKF ;Boeing 737-5Y0(WL);; 21 Jan 2020 ;;; 29.4 Years ;;
; TN-AKH ;Boeing 737-5Y0(WL);; 27 Jan 2020 ;; Milan ; 30.7 Years ;;
