;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PR-MAH ;Airbus A319-132; Y144 ; 10 Jun 2002 ; 9 Jul 2014 ;N816AG Aviation Capital Group (ACG) ;lsd ;;
; PR-MAI ;Airbus A319-132; Y138 ; 31 May 2002 ; 18 Dec 2013 ;N530MF Airbus Financial Services (AFS) ;lsd ;;
; PR-MAL ;Airbus A319-132; Y144 ; 19 Sep 2002 ; 5 May 2016 ;PR-MAL LATAM Airlines Brasil ;lsd ;;
; PR-MAM ;Airbus A319-132; Y144 ; 7 Nov 2002 ; 5 May 2016 ;PR-MAM LATAM Airlines Brasil ;lsd ;;
; PR-MAN ;Airbus A319-132; Y144 ; 7 Nov 2002 ; 5 May 2016 ;PR-MAN LATAM Airlines Brasil ;lsd ;;
; PR-MAO ;Airbus A319-132; Y144 ; 11 Dec 2002 ; 5 May 2016 ;PR-MAO LATAM Airlines Brasil ;;;
; PR-MAQ ;Airbus A319-132; Y144 ; 11 Dec 2002 ; 5 May 2016 ;PR-MAQ LATAM Airlines Brasil ;lsd ;;
; PR-MBI ;Airbus A319-132;; 1 Nov 2006 ; 1 Oct 2014 ; Scrapped ;lsd ;;
; PR-MBN ;Airbus A319-132; Y144 ; 15 Feb 2007 ; 5 May 2016 ;PR-MBN LATAM Airlines Brasil ;;;
; PR-MBU ;Airbus A319-132; Y144 ; 30 Jul 2008 ; 5 May 2016 ;PR-MBU LATAM Airlines Brasil ;lsd ;;
; PR-MBV ;Airbus A319-132; Y144 ; 31 Jul 2008 ; 5 May 2016 ;PR-MBV LATAM Airlines Brasil ;;;
; PR-MBW ;Airbus A319-132; Y144 ; 18 Nov 2008 ; 5 May 2016 ;PR-MBW LATAM Airlines Brasil ;;;
; PR-MYB ;Airbus A319-112; Y144 ; 4 Dec 2008 ; 5 May 2016 ;PR-MYB LATAM Airlines Brasil ;lsd ;;
; PR-MYC ;Airbus A319-112; Y144 ; 11 Dec 2008 ; 5 May 2016 ;PR-MYC LATAM Airlines Brasil ;lsd ;;
; PR-MYL ;Airbus A319-112; Y144 ; 7 Jun 2011 ; 5 May 2016 ;PR-MYL LATAM Airlines Brasil ;lsd ;;
; PR-MYM ;Airbus A319-112; Y144 ; 6 Jul 2011 ; 5 May 2016 ;PR-MYM LATAM Airlines Brasil ;lsd ;;
; PT-MZA ;Airbus A319-132;; 8 Jul 1999 ; 6 Dec 2012 ;N976SG CIT Leasing Corporation ;lsd ;;
; PT-MZB ;Airbus A319-132;; 8 Jul 1999 ; 8 Dec 2012 ;N510SG CIT Leasing Corporation ;lsd ;;
; PT-MZC ;Airbus A319-132; Y144 ; 17 Nov 1999 ; 5 May 2016 ;PT-MZC LATAM Airlines Brasil ;;;
; PT-MZD ;Airbus A319-132; Y144 ; 17 Nov 1999 ; 28 Oct 2015 ; Scrapped ;;;
; PT-MZE ;Airbus A319-132; Y144 ; 18 Nov 1999 ; 5 May 2016 ;PT-MZE LATAM Airlines Brasil ;;;
; PT-MZF ;Airbus A319-132; Y138 ; 16 Dec 1999 ; 22 Sep 2015 ; Scrapped ;;;
; PT-TMA ;Airbus A319-132; Y144 ; 28 Aug 2009 ; 5 May 2016 ;PT-TMA LATAM Airlines Brasil ;lsd, "MSN 4000 A320 Family" sticker ;;
; PT-TMB ;Airbus A319-132; Y144 ; 8 Feb 2010 ; 5 May 2016 ;PT-TMB LATAM Airlines Brasil ;lsd ;;
; PT-TMC ;Airbus A319-132; Y144 ; 9 Feb 2010 ; 5 May 2016 ;PT-TMC LATAM Airlines Brasil ;lsd ;;
; PT-TMD ;Airbus A319-132; Y144 ; 4 Mar 2010 ; 5 May 2016 ;PT-TMD LATAM Airlines Brasil ;lsd, Rio 450 anos cs ;;
; PT-TME ;Airbus A319-132; Y144 ; 28 Jul 2010 ; 5 May 2016 ;PT-TME LATAM Airlines Brasil ;lsd ;;
; PT-TMF ;Airbus A319-132; Y144 ; 25 Aug 2010 ; 5 May 2016 ;PT-TMF LATAM Airlines Brasil ;lsd ;;
; PT-TMG ;Airbus A319-132; Y144 ; 12 Jul 2011 ; 5 May 2016 ;PT-TMG LATAM Airlines Brasil ;lsd ;;
; PT-TMH ;Airbus A319-132; Y144 ; 28 Sep 2011 ; 5 May 2016 ;PT-TMH LATAM Airlines Brasil ;lsd ;;
; PT-TMI ;Airbus A319-132; Y144 ; 6 Nov 2012 ; 5 May 2016 ;PT-TMI LATAM Airlines Brasil ;;;
; PT-TML ;Airbus A319-132; Y144 ; 12 May 2015 ; 5 May 2016 ;PT-TML LATAM Airlines Brasil ;lsd ;;
; PR-MAA ;Airbus A320-232; Y174 ; 19 Nov 2001 ; 5 May 2016 ;PR-MAA LATAM Airlines Brasil ;lsd ;;
; PR-MAB ;Airbus A320-232; Y174 ; 3 Apr 2002 ; 12 Dec 2014 ;OE-IDT GECAS ;lsd ;;
