;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; 5N-AAM ;Airbus A340-642; C2Y411 ; 6 Mar 2020 ;;; 15.6 Years ;;
; 5N-HAI ;Boeing 737-36N;; 29 Nov 2013 ;; Hajiya Aisha Yunusa ; 24 Years ;;
; 5N-YSM ;Boeing 737-36N;; 29 Nov 2013 ;; Alhaji Yunusa Sarina ; 25 Years ;;
; 5N-AIS ;Boeing 737-5L9;; 29 Nov 2016 ;; Alhaji Abdullahi Inusa Sarina ; 23.4 Years ;;
; 5N-HBY ;Boeing 737-53S;; 21 Dec 2019 ;;; 23 Years ;;
; 5N-HFY ;Boeing 737-53S;; 2 Mar 2020 ; Parked ;; 23.3 Years ;;
; 5N-SYS ;Boeing 737-56N;; 4 Nov 2015 ;; Sani Yunusa Sarina ; 24.4 Years ;;
