;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; S2-AFF ;Airbus A310-325;; 5 Oct 2010 ; 22 Jun 2015 ; Stored ;;;
; S2-AFW ;Airbus A310-325;; 23 Dec 2011 ; 31 Oct 2014 ; Derelict ;lsd ;;
; S2-AFE ;ATR 72-212;; 4 Oct 2010 ;; Stored ;;;
; S2-AFN ;ATR 72-212;; 25 May 2011 ; 20 Jul 2014 ; Written Off ;;;
; S2-AFU ;ATR 72-202;; Aug 2013 ;; Stored ;lsd ;;
; S2-AER ;De Havilland Canada DHC-8-103 Dash 8; Y37 ; 4 Jun 2007 ; 2014 ;P2-MCO Airlines PNG ;;;
; S2-AES ;De Havilland Canada DHC-8-103 Dash 8; Y37 ; 31 Mar 2008 ;; Stored ;;;
; S2-AEH ;McDonnell Douglas MD-83 (DC-9-83);; 12 Jan 2010 ; 11 Jan 2016 ; Stored ;;;
; S2-AEI ;McDonnell Douglas MD-83 (DC-9-83);; 5 Sep 2013 ; 7 Aug 2015 ;S2-AEI TAC Airlines ;;;
; S2-AEJ ;McDonnell Douglas MD-83 (DC-9-83);; 26 Apr 2013 ;;S2-AEJ TAC Airlines ;;;
; S2-AEU ;McDonnell Douglas MD-83 (DC-9-83); CY155 ; 29 Jun 2009 ; 24 Sep 2014 ; Stored ;lsd ;;
; S2-AFV ;McDonnell Douglas MD-83 (DC-9-83); Y161 ; 23 Nov 2011 ;; Stored ;;;
