;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; G-WUKD ;Airbus A320-232(WL); Y186 ; 7 Jun 2018 ;lsd ; 3.7 Years ;;
; G-WUKE ;Airbus A320-232(WL); Y186 ; 1 Jun 2018 ;lsd ; 3.8 Years ;;
; G-WUKF ;Airbus A320-232(WL); Y186 ; 26 Mar 2018 ;lsd ; 3.9 Years ;;
; G-WUKC ;Airbus A321-231(WL); Y230 ; 28 Mar 2018 ;lsd ; 3.9 Years ;;
; G-WUKG ;Airbus A321-231(WL); Y230 ; 13 Apr 2018 ;lsd ; 3.9 Years ;;
; G-WUKH ;Airbus A321-231(WL); Y230 ; 13 Nov 2018 ;lsd ; 3.3 Years ;;
; G-WUKI ;Airbus A321-231(WL); Y230 ; 21 Dec 2018 ;lsd ; 3.2 Years ;;
; G-WUKJ ;Airbus A321-231(WL); Y230 ; 21 Jun 2019 ;lsd ; 2.7 Years ;;
; G-WUKK ;Airbus A321-231(WL); Y230 ; 1 Aug 2019 ;lsd ; 2.6 Years ;;
; G-WUKL ;Airbus A321-231(WL); Y230 ; 25 Mar 2019 ; Parked ; 2.9 Years ;;
; G-WUKM ;Airbus A321-271NX; Y239 ; 5 Mar 2021 ;lsd ; 1 Years ;;
; G-WUKN ;Airbus A321-271NX; Y239 ; 9 Mar 2021 ;lsd ; 1 Years ;;
; G-WUKO ;Airbus A321-271NX; Y239 ; 20 May 2021 ;; 0.8 Years ;;
; G-WUKP ;Airbus A321-271NX; Y239 ; 17 Mar 2021 ;lsd ; 1 Years ;;
; G-WUKR ;Airbus A321-271NX; Y239 ; On Order ;;;;
