;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; YV2984 ;Airbus A319-133(CJ); VIP ; Oct 2019 ;opf Venezuelan Government ; 20.8 Years ;;
; YV1004 ;Airbus A340-211;; Oct 2007 ;Simòn Bolívar El Libertador ; 28.6 Years ;;
; YV3507 ;Airbus A340-313;; 31 Dec 2020 ;Antonio José de Sucre "Gran Mariscal de Ayacucho", lsd ; 24.3 Years ;;
; YV3434 ;Boeing 737-2N1(A); VIP ; Jul 2019 ;opf Venezuelan Government ; 46.1 Years ;;
; YV2849 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 21 Sep 2012 ;; 10.1 Years ;;
; YV2850 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 28 Oct 2012 ; Parked ; 10.2 Years ;;
; YV2851 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 29 Sep 2012 ;; 10.1 Years ;;
; YV2911 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 28 May 2013 ;; 9 Years ;;
; YV2912 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 28 May 2013 ;; 9 Years ;;
; YV2913 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 28 May 2013 ;; 8.8 Years ;;
; YV2943 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 7 Oct 2013 ;; 8.4 Years ;;
; YV2944 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 7 Oct 2013 ;; 8.4 Years ;;
; YV2953 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 11 Nov 2013 ;; 8.4 Years ;;
; YV2954 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 11 Nov 2013 ;; 8.4 Years ;;
; YV2964 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 9 Dec 2013 ;; 8.4 Years ;;
; YV2965 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 9 Dec 2013 ;; 8.4 Years ;;
; YV2966 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 10 Dec 2013 ;; 10.5 Years ;;
; YV3016 ;Embraer Lineage 1000 (ERJ-190-100 ECJ); VIP ; 6 Jun 2014 ;opf Venezuelan Government ; 13.9 Years ;;
; YV3052 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 24 Jun 2015 ;; 7.5 Years ;;
; YV3071 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 24 Jun 2015 ;; 7.5 Years ;;
