;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SU-GEX ;Airbus A220-300; Y140 ; 6 Sep 2019 ; 4 Nov 2019 ;SU-GEX EgyptAir ;;;
; SU-GFA ;Airbus A220-300; Y140 ; 26 Oct 2019 ; 4 Nov 2019 ;SU-GFA EgyptAir ;;;
; SU-GCT ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 14 May 2007 ; 30 Sep 2019 ; Stored ;;;
; SU-GCU ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 2 Jun 2007 ; Feb 2019 ;SU-GCU CIAF Leasing ;;;
; SU-GCV ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 14 Jun 2007 ; Oct 2018 ;TS-IJA Jasmin Airways ;;;
; SU-GCW ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 21 Jul 2007 ; 26 Dec 2018 ;TS-IJB Jasmin Airways ;;;
; SU-GCX ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 18 Aug 2007 ; 4 Nov 2019 ;SU-GCX EgyptAir ;;;
; SU-GCY ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 29 Sep 2007 ; 24 Apr 2019 ; Stored ;;;
; SU-GDF ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 11 Dec 2008 ; 27 Oct 2019 ; Stored ;;;
; SU-GDG ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 30 Jan 2009 ; 4 Nov 2019 ;SU-GDG EgyptAir ;;;
; SU-GDH ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 4 Mar 2009 ; 4 Nov 2019 ;SU-GDH EgyptAir ;;;
; SU-GDI ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 20 Mar 2009 ; 29 Sep 2019 ; Stored ;;;
; SU-GDJ ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 25 Apr 2009 ; 4 Nov 2019 ;SU-GDJ EgyptAir ;;;
; SU-GDK ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 19 Jun 2009 ; 4 Nov 2019 ;SU-GDK EgyptAir ;;;
