;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; S7-PTI ;Airbus A320-251N; C12Y156 ; 18 Mar 2020 ;lsd ; Pti Merl Dezil ; 2 Years ;;
; S7-VEV ;Airbus A320-251N; C12Y156 ; 31 Jul 2019 ;lsd ; Veuve ; 2.6 Years ;;
