;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; VP-BDY ;Airbus A319-112;; 19 Apr 2013 ; 31 Dec 2013 ;VP-BDY VIM Airlines ;lsd ;;
; VP-BDZ ;Airbus A319-112;; 26 Apr 2013 ; 26 Nov 2013 ;VP-BDZ VIM Airlines ;lsd ;;
; VQ-BMM ;Airbus A319-112; Y156 ; 29 Jun 2011 ; 20 Nov 2013 ;CC-AMP Sky Airline ;lsd ;;
; VQ-BNF ;Airbus A319-112; Y156 ; 18 Jul 2011 ; 14 Nov 2013 ;CC-AJG Sky Airline ;lsd ;;
; VQ-BAP ;Boeing 737-322; CY142 ; 24 Oct 2008 ; 23 Mar 2012 ;LZ-BOT Bulgaria Air ;;;
; VQ-BDC ;Boeing 737-341; CY148 ; 7 Aug 2009 ; 2012 ;LZ-BOO Bulgaria Air ;lsf Bulgaria Air ;;
; VQ-BDB ;Boeing 737-4D7; C12Y138 ; 4 Jun 2009 ; Nov 2013 ;YR-BAQ Blue Air ;;;
; VQ-BBN ;Boeing 737-53A; C12Y105 ; 18 Dec 2008 ; 17 Nov 2013 ; Written Off ;lsd ;;
; VQ-BBO ;Boeing 737-548; C12Y94 ; 11 Mar 2009 ; 26 Mar 2013 ; Scrapped ;lsd ;;
; RA-65021 ; Tupolev Tu-134AK ;; Mar 1999 ; Sep 2001 ;RA-65021 Karat ;lsf Cheboksary Air Enterprise ;;
; RA-42444 ; Yakovlev Yak-42D ;; 2007 ; 2009 ;RA-42444 RusJet ;;;
