;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N12532 ;McDonnell Douglas DC-9-32; Y110 ; 9 Jul 1999 ; 30 Nov 2004 ; Scrapped ;lsf Triton Aviation Services LLC ;;
; N920LG ;McDonnell Douglas DC-9-32; Y110 ; 28 Sep 2001 ; Jul 2004 ;3D-MRT Global Aviation ;lsd ;;
; N921LG ;McDonnell Douglas DC-9-32; Y110 ; 28 Sep 2001 ; 30 Nov 2004 ;3D-MRU Global Aviation ;lsd ;;
; N930BB ;McDonnell Douglas DC-9-32; Y110 ; 14 Jan 1999 ;; Scrapped ;;;
; N932MJ ;McDonnell Douglas DC-9-31; Y110 ; 7 Sep 2000 ; Jul 2004 ; Scrapped ;;;
; N933JK ;McDonnell Douglas DC-9-31; Y110 ; 29 Sep 2000 ; 30 Nov 2004 ; Scrapped ;;;
; N934LK ;McDonnell Douglas DC-9-31; Y110 ; 8 May 2001 ; 30 Nov 2004 ;YV331T LASER ;;;
; N935DS ;McDonnell Douglas DC-9-31; Y110 ; 14 Nov 2001 ; 30 Nov 2004 ;YV332T LASER ;;;
; N33805 ;McDonnell Douglas MD-82 (DC-9-82);; Aug 2004 ;; Scrapped ;;;
; N374GE ;McDonnell Douglas MD-82 (DC-9-82);; 22 Jan 2002 ; 4 Dec 2004 ;N374GE AeroTurbine ;lsd ;;
; N418GE ;McDonnell Douglas MD-82 (DC-9-82);; 28 Dec 2001 ; 4 Dec 2004 ; Scrapped ;;;
; N11FQ ;McDonnell Douglas MD-88;; 28 Sep 2001 ; Jul 2005 ;PK-FTT Air Efata ;;;
; N12FQ ;McDonnell Douglas MD-88;; 6 Aug 2001 ; 20 Nov 2005 ;PK-FEA Air Efata ;lsd ;;
