;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SP-IAA ;Airbus A320-214; Y180 ; 28 Apr 2011 ; 21 Dec 2011 ;SP-IAA OLT Express Poland ;lsd ;;
; SP-IAB ;Airbus A320-214; Y180 ; 21 Jun 2011 ; 21 Dec 2011 ;SP-IAB OLT Express Poland ;lsd ;;
; SP-IAC ;Airbus A320-214; Y180 ; 13 Jul 2011 ; 21 Dec 2011 ;SP-IAC OLT Express Poland ;lsd ;;
