;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; SP-LSD ;Boeing 787-9 Dreamliner; C24W21Y249 ; 4 Feb 2019 ; Parked, lsd ; 3.1 Years ;;;
; SP-LSE ;Boeing 787-9 Dreamliner; C24W21Y249 ; 30 Apr 2019 ;lsd ; 2.9 Years ;;;
; SP-LSF ;Boeing 787-9 Dreamliner; C24W21Y249 ; 4 Jun 2019 ;lsd ; 2.8 Years ;;;
; SP-LSG ;Boeing 787-9 Dreamliner; C24W21Y249 ; 30 Oct 2019 ;lsd ; 2.4 Years ;;;
; OY-YBY ;Bombardier DHC-8-402Q Dash 8; Y78 ; 8 Jun 2018 ; Parked, lsd ; 15.1 Years ;;;
; OY-YBZ ;Bombardier DHC-8-402Q Dash 8; Y78 ; 15 Jun 2018 ; Parked, lsd ; 15.2 Years ;;;
; SP-EQB ;Bombardier DHC-8-402Q Dash 8; Y78 ; 1 Apr 2015 ;lsd ; 10 Years ;;;
; SP-EQC ;Bombardier DHC-8-402Q Dash 8; Y78 ; 1 Apr 2015 ;lsd ; 10 Years ;;;
; SP-EQD ;Bombardier DHC-8-402Q Dash 8; Y78 ; 1 Apr 2015 ; Parked, lsd ; 9.9 Years ;;;
; SP-EQE ;Bombardier DHC-8-402Q Dash 8; Y78 ; 1 Apr 2015 ;lsd ; 9.8 Years ;;;
; SP-EQF ;Bombardier DHC-8-402Q Dash 8; Y78 ; 1 Apr 2015 ;lsd ; 9.7 Years ;;;
; SP-EQG ;Bombardier DHC-8-402Q Dash 8; Y78 ; 1 Apr 2015 ; Parked, lsd ; 9.7 Years ;;;
; SP-EQH ;Bombardier DHC-8-402Q Dash 8; Y78 ; 1 Apr 2015 ;lsd ; 9.6 Years ;;;
; SP-EQI ;Bombardier DHC-8-402Q Dash 8; Y78 ; 1 Apr 2015 ;lsd ; 8.8 Years ;;;
; SP-EQK ;Bombardier DHC-8-402Q Dash 8; Y78 ; 1 Apr 2015 ;lsd, 100 Years of Aeroclub of Poland cs ; 8.8 Years ;;;
; SP-EQL ;Bombardier DHC-8-402Q Dash 8; Y78 ; 1 Apr 2015 ;lsd ; 8.5 Years ;;;
; SP-LDE ;Embraer ERJ-170LR (ERJ-170-100 LR); CY76 ; 18 Jun 2004 ;lsd ; 18 Years ;;;
; SP-LDF ;Embraer ERJ-170LR (ERJ-170-100 LR); CY76 ; 2 Jul 2004 ;lsd ; 17.9 Years ;;;
; SP-LDG ;Embraer ERJ-170LR (ERJ-170-100 LR); CY76 ; 18 Mar 2005 ;lsd ; 17.1 Years ;;;
; SP-LDH ;Embraer ERJ-170LR (ERJ-170-100 LR); CY76 ; 18 Mar 2005 ;lsd ; 17 Years ;;;
; SP-LDI ;Embraer ERJ-170LR (ERJ-170-100 LR); CY76 ; 19 Apr 2005 ;lsd ; 17 Years ;;;
; SP-LDK ;Embraer ERJ-170LR (ERJ-170-100 LR); CY76 ; 9 May 2005 ;lsd, Star Alliance cs ; 16.9 Years ;;;
; SP-LIA ;Embraer ERJ-175STD (ERJ-170-200); CY82 ; 25 Apr 2006 ; Parked ; 16 Years ;;;
; SP-LIB ;Embraer ERJ-175STD (ERJ-170-200); CY82 ; 30 May 2006 ;; 15.9 Years ;;;
; SP-LIC ;Embraer ERJ-175STD (ERJ-170-200); CY82 ; 23 Jun 2006 ;; 15.8 Years ;;;
; SP-LID ;Embraer ERJ-175STD (ERJ-170-200); CY82 ; 30 Jun 2006 ;; 15.8 Years ;;;
; SP-LII ;Embraer ERJ-175LR (ERJ-170-200 LR); CY82 ; 31 Aug 2009 ;; 12.7 Years ;;;
; SP-LIK ;Embraer ERJ-175LR (ERJ-170-200 LR); CY82 ; 21 Dec 2009 ; Parked ; 12.3 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; SP-LIL ;Embraer ERJ-175LR (ERJ-170-200 LR); CY82 ; 28 May 2010 ;; 11.9 Years ;;;
; SP-LIM ;Embraer ERJ-175LR (ERJ-170-200 LR); CY82 ; 28 May 2010 ; Parked, Retro cs ; 11.9 Years ;;;
; SP-LIN ;Embraer ERJ-175LR (ERJ-170-200 LR); CY82 ; 23 Sep 2010 ;; 11.6 Years ;;;
; SP-LIO ;Embraer ERJ-175LR (ERJ-170-200 LR); CY82 ; 28 Oct 2010 ;Star Alliance cs ; 11.4 Years ;;;
; SP-LMA ;Embraer ERJ-190STD (ERJ-190-100); CY106 ; 17 Dec 2018 ;lsd ; 3.2 Years ;;;
; SP-LMB ;Embraer ERJ-190STD (ERJ-190-100); CY106 ; 17 Dec 2018 ;lsd ; 3.2 Years ;;;
; SP-LMC ;Embraer ERJ-190STD (ERJ-190-100); CY106 ; 21 Dec 2018 ;lsd ; 3.2 Years ;;;
; SP-LMD ;Embraer ERJ-190STD (ERJ-190-100); CY106 ; 21 Dec 2018 ;lsd ; 3.2 Years ;;;
; SP-LNA ;Embraer ERJ-195LR (ERJ-190-200 LR); CY112 ; 8 Apr 2011 ;Discover Podkarpackie cs ; 11.1 Years ;;;
; SP-LNB ;Embraer ERJ-195LR (ERJ-190-200 LR); CY112 ; 22 Jun 2011 ;Grześki cs ; 10.7 Years ;;;
; SP-LNC ;Embraer ERJ-195LR (ERJ-190-200 LR); CY112 ; 25 Aug 2011 ;Śliwka Nałęczowska cs ; 10.5 Years ;;;
; SP-LND ;Embraer ERJ-195LR (ERJ-190-200 LR); CY112 ; 25 Feb 2012 ;; 10.1 Years ;;;
; SP-LNE ;Embraer ERJ-195LR (ERJ-190-200 LR); CY112 ; 28 Nov 2012 ;lsd ; 9.4 Years ;;;
; SP-LNF ;Embraer ERJ-195LR (ERJ-190-200 LR); CY112 ; 25 Feb 2013 ;lsd, Warmia Mazury cs ; 9.1 Years ;;;
; SP-LNG ;Embraer ERJ-195AR (ERJ-190-200 IGW); CY118 ; 14 Jul 2018 ; Parked, lsd ; 13.3 Years ;;;
; SP-LNH ;Embraer ERJ-195AR (ERJ-190-200 IGW); CY118 ; 18 Jun 2021 ;lsd ; 13.2 Years ;;;
; SP-LNI ;Embraer ERJ-195AR (ERJ-190-200 IGW); CY118 ; 22 May 2021 ;lsd ; 13.2 Years ;;;
; SP-LNK ;Embraer ERJ-195AR (ERJ-190-200 IGW); CY118 ; 12 Jun 2018 ; Parked, lsd ; 13.1 Years ;;;
; SP-LNL ;Embraer ERJ-195AR (ERJ-190-200 IGW); CY118 ; 12 Apr 2018 ;lsd ; 11.5 Years ;;;
; SP-LNM ;Embraer ERJ-195AR (ERJ-190-200 IGW); CY118 ; 28 Jul 2018 ;lsd ; 7.8 Years ;;;
; SP-LNN ;Embraer ERJ-195AR (ERJ-190-200 IGW); CY118 ; 4 Jul 2019 ; Parked, lsd ; 11.1 Years ;;;
; SP-LNO ;Embraer ERJ-195LR (ERJ-190-200 LR); CY118 ; 4 Jul 2019 ;lsd ; 14.8 Years ;;;
; SP-LNP ;Embraer ERJ-195LR (ERJ-190-200 LR); CY118 ; 16 Jul 2019 ;lsd ; 14.6 Years ;;;
