;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; H4-SIB ;Airbus A320-232; C12Y132 ; 7 Feb 2020 ;lsd ;; 16.8 Years ;;
; H4-SOL ;De Havilland Canada DHC-8-102A Dash 8; Y36 ; 10 Nov 2012 ; Parked ; Megapode ; 30.6 Years ;;
