;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; F-BVGI ;Airbus A300B4-203;; May 1989 ; 2 Jul 1997 ;N743SC S-C Aviation ;lsf Air France ;;
; F-BVGT ;Airbus A300B4-203;; Feb 1988 ; 13 Feb 1998 ;N827SC S-C Aviation ;;;
; F-GJEZ ;Airbus A310-324;; 10 Sep 1997 ; 30 Sep 1998 ;F-OJAF Air Afrique ;;;
; LX-TXA ;Airbus A310-324;; 4 Dec 1997 ; 1 Apr 1998 ;LX-TXA Transavia ;;;
; EI-TLG ;Airbus A320-231;; 13 Feb 1998 ; 31 Oct 1998 ;EI-TLG Transmeridian Airlines ;lsf TransAer International Airlines ;;
; F-GFKX ;Airbus A320-211;; 13 Apr 1994 ; Nov 1996 ;F-GFKX Air France ;lsf Air France ;;
; F-GLGE ;Airbus A320-212; Y180 ; 16 Feb 1994 ; 5 Mar 1996 ;G-TPTT Airtours International Airways ;lsd ;;
; F-GLGG ;Airbus A320-211;; 1 Nov 1996 ; Jun 1998 ;F-GLGG Air France ;lsf Air France ;;
; F-GLGH ;Airbus A320-211;; 1 Sep 1996 ; 23 Dec 1998 ;F-GLGH Air France ;lsd ;;
; F-GLGM ;Airbus A320-212;; 3 Mar 1995 ; 10 Apr 1999 ;F-GLGM Air Europe SpA ;lsd ;;
; F-GLGN ;Airbus A320-212;; 1 Feb 1995 ; 16 Apr 1999 ;F-GLGN Air Europe SpA ;lsd ;;
; F-GCDA ;Boeing 727-228(A); Y184 ; 1 Jan 1991 ; 7 Oct 1994 ;LX-IRA Iran Aseman Airlines ;lsf Air France ;;
; F-GCDB ;Boeing 727-228(A); Y184 ; 1 Jan 1991 ; 7 Oct 1994 ;LX-IRB Iran Aseman Airlines ;lsf Air France ;;
; F-GCDD ;Boeing 727-228(A); Y184 ; 1 Dec 1992 ; 7 Oct 1994 ;LX-IRC Iran Aseman Airlines ;lsf Air France ;;
; F-GCDE ;Boeing 727-228(A); Y184 ; 1 Aug 1992 ; 14 Oct 1994 ;LX-IRD Iran Aseman Airlines ;lsf Air France ;;
; F-GEXI ;Boeing 737-2L9(A);; 14 Dec 1987 ; 15 Apr 1994 ;F-GEXI EAS - Europe Aero Service ;lsf EAS - Europe Aero Service ;;
; F-GEXJ ;Boeing 737-2Q8(A);; 29 Apr 1988 ; 7 Mar 1995 ;F-GEXJ Euralair ;lsf EAS - Europe Aero Service ;;
; F-GFLV ;Boeing 737-2K5(A); Y130 ; 10 Apr 1996 ; 6 Nov 1998 ;F-GFLV Air France ;;;
; F-GFLX ;Boeing 737-2K5(A); Y130 ; 4 Apr 1996 ; 6 Nov 1998 ;F-GFLX Air France ;;;
; F-GFVJ ;Boeing 737-230C;; 28 Sep 1988 ; 1 Apr 1990 ;F-GFVJ ICS - Inter Ciel Service ;lsf InterCargo Service ;;
; F-GFVR ;Boeing 737-2Q5C(A);; 1 Oct 1989 ; 23 Nov 1990 ;F-GFVR L'Aéropostale ;lsf InterCargo Service ;;
; F-GFYL ;Boeing 737-2A9C;; 1989 ; 17 May 1994 ;F-GFYL Pacific East Asia Cargo Airlines ;lsf Euralair ;;
; F-GHVM ;Boeing 737-33A;; 1 Oct 1991 ; 20 Nov 1991 ;F-GHVM Transmed Airlines ;lsd ;;
; F-GFUH ;Boeing 737-4B3;; 1 Oct 1991 ; 26 Sep 1992 ;F-GFUH Corsair ;;;
; F-GHUL ;Boeing 737-53C;; Sep 1991 ; 16 Oct 1992 ;F-GHUL Air France ;;;
; F-GHXM ;Boeing 737-53A;; 21 Aug 1996 ; 16 Feb 1997 ;F-GHXM Air France ;lsd ;;
