;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-IEAF ;Airbus A320-231;; 19 Mar 1993 ; 1 Oct 1993 ;G-YJBM Airtours International Airways ;lsd ;;
; G-IEAG ;Airbus A320-231;; 19 Mar 1993 ; 1 Oct 1993 ;G-SUEE Airtours International Airways ;lsd ;;
; G-BNGK ;Boeing 737-2L9(A);; 13 May 1987 ; 5 Nov 1987 ;F-GEXI EAS - Europe Aero Service ;lsd ;;
; G-BNGL ;Boeing 737-3Y0;; 26 Apr 1988 ; 5 Dec 1993 ;XA-SEM TAESA ;lsd ;;
; G-BNGM ;Boeing 737-3Y0;; 16 Aug 1990 ; 10 Dec 1993 ;XA-SEO TAESA ;lsd ;;
; G-IEAA ;Boeing 737-33A;; 18 Sep 1989 ; 17 Dec 1993 ;XA-SLY TAESA ;lsd ;;
; G-MONP ;Boeing 737-33A;; 15 May 1989 ; 19 Apr 1990 ;G-MONP Monarch Airlines ;lsf Monarch Airlines ;;
; VH-TAX ;Boeing 737-376;; 23 Apr 1990 ; 29 Sep 1990 ;VH-TAX Australian Airlines ;lsf Australian Airlines ;;
; G-IEAE ;Boeing 737-4S3;; 30 Apr 1992 ; 2 May 1994 ;N686MA MarkAir ;;;
; G-IEAB ;Boeing 757-23A;; 30 Apr 1991 ; 27 Oct 1993 ;G-LCRC Airtours International Airways ;lsd ;;
; G-IEAC ;Boeing 757-236;; 28 Apr 1992 ; 19 Oct 1993 ;G-CSVS Airtours International Airways ;;;
; G-IEAD ;Boeing 757-236;; 9 Apr 1992 ; 29 Dec 1993 ;TF-FIK Icelandair ;lsd ;;
; G-OAHK ;Boeing 757-23A;; 1 May 1992 ; 3 Nov 1992 ;G-OAHK Ansett Worldwide (AWAS) ;lsd ;;
