;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; ER-AXO ;Airbus A320-231;; Sep 2015 ; 2 Jun 2016 ;ER-AXO FLYONE ;;;
; ER-AXS ;Airbus A320-231;; 4 Aug 2016 ; 6 Sep 2016 ;EX-32005 Avia Traffic Company ;;;
; ER-AXU ;Airbus A320-231;; Sep 2016 ; 30 Dec 2016 ;ER-AXU Terra Avia ;;;
