;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N182SK ;Douglas DC-8-55CF Jet Trader; Cargo ; 9 Sep 1996 ; Jul 1999 ; Scrapped ;;;
; N802CK ;Douglas DC-8-54CF Jet Trader; Cargo ; 31 Mar 1998 ; Jul 1999 ; Scrapped ;lsf SDK Leasing LLC ;;
; N8041U ;Douglas DC-8-54AF Jet Trader; Cargo ; 12 May 1987 ; 22 Jan 1992 ;N8041U Zantop International Airlines ;lsf Zantop International Airlines ;;
; N8042U ;Douglas DC-8-54AF Jet Trader; Cargo ; Aug 1988 ; 22 Jan 1992 ;N8042U Zantop International Airlines ;lsf Zantop International Airlines ;;
; N8049U ;Douglas DC-8-54AF Jet Trader; Cargo ; 17 May 1987 ; 1 Nov 1992 ;3D-AFX African International Airways ;;;
; N8052U ;Douglas DC-8-54AF Jet Trader; Cargo ; 4 Feb 1989 ; 5 Oct 1990 ;N8052U Emery Worldwide Airlines ;lsf Chrysler Technologies Corporation ;;
; N805CK ;Douglas DC-8-51(F); Cargo ; 5 Dec 1994 ;; Scrapped ;lsf Kalitta American International Airways ;;
; N811TC ;Douglas DC-8-55CF Jet Trader; Cargo ; 9 Jun 1989 ; 5 Oct 1990 ;N811TC Emery Worldwide Airlines ;lsf Chrysler Technologies Corporation ;;
; N812TC ;Douglas DC-8-55(F); Cargo ; Apr 1998 ; Dec 1999 ;9G-MKT MK Airlines ;lsf Chrysler Corporation ;;
; N181SK ;Douglas DC-8-62H(F); Cargo ; 22 May 1996 ; 24 Dec 1998 ;N181SK Kuwait Airways ;;;
; N183SK ;Douglas DC-8-62CF; Cargo ; 7 Jun 1996 ; 2 Mar 1999 ;9G-BAN Continental Cargo Airlines ;;;
; N184SK ;Douglas DC-8-61(F); Cargo ; Nov 1996 ; Jul 1999 ; Scrapped ;;;
; N187SK ;Douglas DC-8-62AF; Cargo ; 27 Feb 1998 ; 5 May 2000 ;9G-MKK MK Airlines ;lsf Kalitta Equipment LLC ;;
; N20UA ;Douglas DC-8-61(F); Cargo ; 15 Dec 1987 ; 10 Jan 1991 ;N20UA Connie Kalitta Services ;lsd ;;
; N802BN ;Douglas DC-8-62H(F); Cargo ; 12 Mar 1998 ; 10 Mar 1999 ;N802BN Arrow Air ;lsd ;;
; N820TC ;Douglas DC-8-63; Y252 ; 10 May 1989 ; Dec 1990 ;N863E Electra Aviation ;lsd ;;
; N821TC ;Douglas DC-8-61; Y252 ; 15 Oct 1989 ; 1 Dec 1991 ;N25UA Kalitta American International Airways ;lsd ;;
; N188LC ;Lockheed L-188A Electra;; 1 Dec 1972 ; May 1973 ;N188LC California Airmotive ;188, lsd ;;
; N7135C ;Lockheed L-188A Electra; Cargo ; 23 Feb 1972 ; 14 Feb 1978 ;N7135C Zantop International Airlines ;135 ;;
