;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-BUEA ;ATR 42-300; CY48 ; 30 Apr 1992 ; 18 Apr 2000 ;G-BUEA British Airways Express ;lsd ;;
; G-BUEB ;ATR 42-300; CY48 ; 29 Jun 1992 ; 30 Jul 1999 ;G-BUEB British Airways Express ;lsd ;;
; G-BUPS ;ATR 42-300; CY48 ; 16 Dec 1992 ; 3 Dec 1993 ;G-BUPS Guinness Peat Aviation (GPA) ;lsd ;;
; G-BVEC ;ATR 42-300; CY48 ; 30 Apr 1993 ; 20 Mar 2001 ;G-BVEC British Airways Express ;lsd ;;
; G-BVED ;ATR 42-300; CY48 ; 4 Nov 1993 ; 23 Jun 2000 ;G-BVED British Airways Express ;lsd ;;
; G-BVEF ;ATR 42-300; CY48 ; 24 Mar 1994 ; 2 Mar 2001 ;G-BVEF British Airways Express ;lsd ;;
; G-BXEG ;ATR 42-320; CY50 ; 12 Apr 1995 ; 2 Dec 2000 ;G-BXEG British Airways Express ;lsd ;;
; G-BXEH ;ATR 42-320; CY50 ; 1 Mar 1996 ; 31 Jan 1998 ;G-BXEH British Airways Express ;lsd ;;
; G-BVTJ ;ATR 72-202; CY66 ; 7 Dec 1994 ; 30 Sep 2003 ;G-BVTJ British Airways Express ;lsd ;;
; G-BVTK ;ATR 72-202; CY66 ; 21 Oct 1994 ; 30 Sep 2003 ;G-BVTK British Airways Express ;lsd ;;
; G-BWTL ;ATR 72-202; CY66 ; 7 Dec 1995 ; 7 Jan 2001 ;G-BWTL British Airways Express ;lsd ;;
; G-BWTM ;ATR 72-202; CY66 ; 8 Mar 1996 ; 28 Apr 2001 ;G-BWTM British Airways Express ;lsd ;;
; G-BXTN ;ATR 72-202; CY66 ; 24 Oct 1997 ; 27 Aug 2003 ;G-BXTN British Airways ;lsd ;;
; G-BYTO ;ATR 72-212; CY70 ; 2 Dec 1999 ; 18 Sep 2003 ;G-BYTO British Airways ;lsd ;;
; G-BYTP ;ATR 72-212; CY70 ; 30 Apr 1999 ; 11 Sep 2003 ;G-BYTP British Airways ;lsd ;;
; G-BXAR ;British Aerospace Avro RJ100; Y110 ; 10 Apr 1997 ; 5 Nov 2003 ;G-BXAR British Airways ;;;
; G-BXAS ;British Aerospace Avro RJ100; Y110 ; 2 May 1997 ; 5 Nov 2003 ;G-BXAS British Airways ;lsd ;;
; G-BZAT ;British Aerospace Avro RJ100; Y110 ; 19 Jan 1998 ; 5 Nov 2003 ;G-BZAT British Airways ;;;
; G-BZAU ;British Aerospace Avro RJ100; Y110 ; 16 Jul 1998 ; 5 Nov 2003 ;G-BZAU British Airways ;;;
; G-BZAV ;British Aerospace Avro RJ100; Y110 ; 3 Aug 1998 ; 5 Nov 2003 ;G-BZAV British Airways ;;;
; G-BZAW ;British Aerospace Avro RJ100; Y110 ; 31 Jul 1999 ; 5 Nov 2003 ;G-BZAW British Airways ;lsd ;;
; G-BZAX ;British Aerospace Avro RJ100; Y110 ; 26 Aug 1999 ; 30 Sep 2003 ;G-BZAX British Airways ;;;
; G-BZAY ;British Aerospace Avro RJ100; Y110 ; 28 Apr 2000 ; 5 Nov 2003 ;G-BZAY British Airways ;;;
; G-BZAZ ;British Aerospace Avro RJ100; Y110 ; 26 Apr 2000 ; 5 Nov 2003 ;G-BZAZ British Airways ;lsd ;;
; G-CFAA ;British Aerospace Avro RJ100; Y110 ; 28 Jun 2000 ; 5 Nov 2003 ;G-CFAA British Airways ;lsd ;;
; G-CFAB ;British Aerospace Avro RJ100; Y110 ; 22 Dec 2000 ; 25 Jul 2003 ;G-CFAB British Airways ;lsd ;;
; G-CFAC ;British Aerospace Avro RJ100; Y110 ; 20 Dec 2000 ; 25 Jul 2003 ;G-CFAC British Airways ;;;
; G-CFAD ;British Aerospace Avro RJ100; Y110 ; 6 Feb 2001 ; 5 Nov 2003 ;G-CFAD British Airways ;;;
; G-CFAE ;British Aerospace Avro RJ100; Y110 ; 2 Mar 2001 ; 8 Jul 2003 ;G-CFAE British Airways ;;;
; G-CFAF ;British Aerospace Avro RJ100; Y110 ; 5 Apr 2001 ; 8 Jul 2003 ;G-CFAF British Airways ;;;
; G-CFAH ;British Aerospace Avro RJ100; Y110 ; 19 Jun 2001 ; 15 Jul 2003 ;G-CFAH British Airways ;;;
