;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; 4K-AZ64 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y106 ; 8 Oct 2017 ;; Gabala ; 8.7 Years ;;
; 4K-AZ65 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y106 ; 21 Oct 2017 ;; Gusar ; 8.7 Years ;;
; 4K-AZ66 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y106 ; 27 Oct 2017 ; Parked ; Salyan ; 8.6 Years ;;
; 4K-AZ67 ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y106 ; 15 Oct 2017 ;; Khankandi ; 8.4 Years ;;
; VP-BHE ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y106 ; 14 Sep 2018 ;lsd ; Gunnut ; 3.6 Years ;;
; VP-BHH ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y106 ; 30 Nov 2018 ;lsd ; Aghdam ; 3.5 Years ;;
; VP-BRU ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y106 ; 19 Aug 2017 ; Parked ; Khojali ; 4.6 Years ;;
; VP-BRV ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y106 ; 25 Aug 2017 ;; Fuzuli ; 4.6 Years ;;
