;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; D2-FIA ;Embraer ERJ-135LR;; 30 Oct 2018 ;; 21.5 Years ;;
; D2-FIB ;Embraer ERJ-135LR;; 30 Oct 2018 ;; 21.5 Years ;;
