;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; I-BUSM ;Airbus A300B2-203;; 1 Sep 1988 ; 1997 ; Scrapped ;Raffaello ;;
; I-BUSN ;Airbus A300B2-203;; 21 Dec 1988 ; 1997 ; Scrapped ;Giotto ;;
; I-BUSB ;Airbus A300B4-203;; 28 Apr 1980 ; 14 May 1998 ;N59101 FSBU First Security Bank of Utah ;Tiziano ;;
; I-BUSC ;Airbus A300B4-203;; 29 May 1980 ; 14 Apr 1998 ;N59106 C-S Aviation ;Botticelli ;;
; I-BUSD ;Airbus A300B4-203;; 20 Jun 1980 ; 15 Jan 1998 ;N59107 C-S Aviation ;Caravaggio ;;
; I-BUSF ;Airbus A300B4-203;; 2 Dec 1980 ; 12 Jun 1997 ;N59123 C-S Aviation ;Tintoretto ;;
; I-BUSG ;Airbus A300B4-203;; 28 Apr 1981 ; 20 Mar 1998 ;N59139 C-S Aviation ;Canaletto ;;
; I-BUSH ;Airbus A300B4-203;; 13 May 1981 ; 29 Jul 1997 ;N59140 S-C Aviation ;Mantegna ;;
; I-BUSJ ;Airbus A300B4-203;; 27 May 1981 ; 29 Jul 1997 ;N68142 S-C Aviation ;Tiepolo ;;
; I-BUSL ;Airbus A300B4-203;; 23 Feb 1982 ; 20 Mar 1998 ;N68173 FSBU First Security Bank of Utah ;Pinturicchio ;;
; I-BUSP ;Airbus A300B4-103;; 3 Nov 1988 ; 1997 ; Scrapped ;Masaccio ;;
; I-BUSQ ;Airbus A300B4-103;; Mar 1989 ; 1997 ; Scrapped ;Michelangelo ;;
; I-BUSR ;Airbus A300B4-103;; Apr 1989 ; 1997 ; Scrapped ;Cimabue ;;
; I-BUST ;Airbus A300B4-103;; 12 Jul 1989 ; 1997 ; Scrapped ;Piero della Francesca ;;
; EI-IMB ;Airbus A319-112; CY144 ; 22 Nov 2010 ; 15 Oct 2021 ;EI-IMB ITA Airways ;Isola del Giglio ;;
; EI-IMC ;Airbus A319-112; CY144 ; 15 Nov 2010 ; 15 Oct 2021 ;EI-IMC ITA Airways ;Isola di Lipari ;;
; EI-IMD ;Airbus A319-112; CY144 ; 12 Nov 2010 ; 15 Oct 2021 ;EI-IMD ITA Airways ;Isola di Capri ;;
; EI-IME ;Airbus A319-112; CY144 ; 10 Nov 2010 ; 15 Oct 2021 ;EI-IME ITA Airways ;Isola di Panarea ;;
; EI-IMF ;Airbus A319-112; CY144 ; 7 Nov 2010 ; 15 Oct 2021 ;EI-IMF ITA Airways ;Isole Tremiti ;;
; EI-IMG ;Airbus A319-112; CY144 ; 19 Nov 2010 ; 15 Oct 2021 ;EI-IMG ITA Airways ;Isola di Pantelleria ;;
; EI-IMH ;Airbus A319-112; CY144 ; 30 Nov 2010 ; 15 Oct 2021 ;EI-IMH ITA Airways ;Isole di Ventotene ;;
; EI-IMI ;Airbus A319-112; CY144 ; 25 Nov 2010 ; 15 Oct 2021 ;EI-IMI ITA Airways ;Isola di Ponza ;;
; EI-IMJ ;Airbus A319-112; CY144 ; 29 Nov 2010 ; 15 Oct 2021 ;EI-IMJ ITA Airways ;Isola di Caprera ;;
; EI-IML ;Airbus A319-112; CY144 ; 1 Dec 2010 ; 15 Oct 2021 ;EI-IML ITA Airways ;Isola La Maddalena ;;
; EI-IMM ;Airbus A319-111; CY144 ; 29 Jun 2011 ; 15 Oct 2021 ;EI-IMM ITA Airways ;Vittorio Alfieri , lsd ;;
; EI-IMN ;Airbus A319-111; CY144 ; 5 Aug 2011 ; 15 Oct 2021 ;EI-IMN ITA Airways ;Carlo Collodi , lsd ;;
; EI-IMO ;Airbus A319-112; CY144 ; 26 Nov 2010 ; 15 Oct 2021 ;EI-IMO ITA Airways ;Isola d’Ischia ;;
; EI-IMP ;Airbus A319-111; CY144 ; 4 Nov 2011 ; 3 Mar 2021 ;LZ-MAA Bul Air ;Italo Svevo, lsd ;;
; EI-IMR ;Airbus A319-111; CY144 ; 4 Nov 2011 ; 5 Mar 2021 ;LZ-MAD Bul Air ;Italo Calvino, lsd ;;
; EI-IMS ;Airbus A319-111; CY144 ; 17 Nov 2011 ; 15 Oct 2021 ;EI-IMS ITA Airways ;Giuseppe Parini , lsd ;;
; EI-IMT ;Airbus A319-111; CY144 ; 14 Jun 2012 ; 1 Oct 2021 ; Stored ;Silvio Pellico, lsd ;;
; EI-IMU ;Airbus A319-111; CY144 ; 22 May 2012 ; 8 Feb 2021 ;LZ-MAK Bul Air ;Pietro Verri, lsd ;;
; EI-IMV ;Airbus A319-111; CY144 ; 15 Jan 2013 ; 15 Oct 2021 ;EI-IMV ITA Airways ;Filippo Tommaso Marinetti , lsd ;;
; EI-IMW ;Airbus A319-111; CY144 ; 4 Dec 2012 ; 15 Oct 2021 ;EI-IMW ITA Airways ;lsd ;;
; EI-IMX ;Airbus A319-111; CY144 ; 17 Jan 2013 ; 15 Oct 2021 ;EI-IMX ITA Airways ;lsd ;;
; I-BIMA ;Airbus A319-112; CY144 ; 19 Jun 2002 ; 15 Oct 2021 ;I-BIMA ITA Airways ;Isola d’Elba ;;
; EI-DSA ;Airbus A320-216; CY171 ; 13 Jan 2009 ; 15 Oct 2021 ;EI-DSA ITA Airways ;Palazzo dei Normanni PALERMO , lsd ;;
; EI-DSB ;Airbus A320-216; CY171 ; 13 Jan 2009 ; 7 Jul 2017 ;N271NV Allegiant Air ;Tomasi Di Lampedusa, lsd ;;
; EI-DSC ;Airbus A320-216; CY171 ; 13 Jan 2009 ; 8 Dec 2017 ;N272NV Allegiant Air ;Lorenzo De' Medici, lsd ;;
; EI-DSD ;Airbus A320-216; CY171 ; 13 Jan 2009 ; 11 Oct 2017 ;N273NV Allegiant Air ;Edmondo De Amicis, lsd ;;
; EI-DSE ;Airbus A320-216; CY171 ; 13 Jan 2009 ; 12 Oct 2017 ;N274NV Allegiant Air ;Antonio Fogazzaro, lsd ;;
; EI-DSF ;Airbus A320-216; CY165 ; 13 Jan 2009 ; 18 Mar 2015 ;D-ABZN Air Berlin ;Emilio Salgari, lsd ;;
; EI-DSG ;Airbus A320-216; CY171 ; 13 Jan 2009 ; 15 Oct 2021 ;EI-DSG ITA Airways ;Elio Vittorini , lsd ;;
; EI-DSH ;Airbus A320-216; CY165 ; 13 Jan 2009 ; 7 May 2015 ;D-ABZL Air Berlin ;Cecco Angiolieri, lsd ;;
; EI-DSI ;Airbus A320-216; CY165 ; 13 Jan 2009 ; 17 Dec 2014 ;D-ABZK Air Berlin ;Carlo Emilio Gadda, lsd ;;
; EI-DSJ ;Airbus A320-216; CY165 ; 13 Jan 2009 ; 3 Apr 2015 ;D-ABZJ Air Berlin ;Ignazio Silone, lsd ;;
; EI-DSL ;Airbus A320-216; CY171 ; 1 Nov 2014 ; 15 Oct 2021 ;EI-DSL ITA Airways ;Ignazio Silone , lsd ;;
; EI-DSM ;Airbus A320-216; CY165 ; 13 Jan 2009 ; 10 Jun 2015 ;9Q-CLU Congo Airways ;lsd, Calabria cs ;;
; EI-DSN ;Airbus A320-216; CY165 ; 13 Jan 2009 ; 25 Jun 2015 ;9Q-CKD Congo Airways ;Vincenzo Monti, lsd ;;
; EI-DSO ;Airbus A320-216; CY165 ; 13 Jan 2009 ; 12 Nov 2014 ;D-ABZE Air Berlin ;Luigi Capuana, lsd ;;
; EI-DSP ;Airbus A320-216; CY165 ; 13 Jan 2009 ; 12 Jan 2015 ;D-ABZF Air Berlin ;Ippolito Nievo, lsd ;;
; EI-DSU ;Airbus A320-216; CY171 ; 13 Jan 2009 ; 15 Oct 2021 ;EI-DSU ITA Airways ;Beppe Fenoglio , lsd ;;
; EI-DSV ;Airbus A320-216; Y180 ; 13 Jan 2009 ; 15 Oct 2021 ;EI-DSV ITA Airways ;Primo Levi , lsd ;;
