;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EI-ORK ;Embraer ERJ-135ER; Y49 ; 22 Oct 2003 ; 29 Jan 2004 ;EI-ORK LCY Flight Ltd ;;;
; EI-GXA ;Embraer ERJ-145LU;; 23 May 2003 ; 13 Feb 2004 ;HB-JAX Swiss ;lsf Swiss ;;
; EI-GXB ;Embraer ERJ-145LU;; 23 May 2003 ; 13 Feb 2004 ;HB-JAY Swiss ;lsf Swiss ;;
