;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; 5N-BCG ;BAC 1-11-510ED One-Eleven;; 4 Dec 2000 ; 9 May 2002 ;EX-215 Trast Aero ;;;
; 5N-BCH ;BAC 1-11-510ED One-Eleven; Y104 ; 19 Dec 2000 ; 9 May 2002 ; Scrapped ;;;
; 5N-BEV ;Boeing 737-217(A);; 10 Dec 2004 ;; Stored ;;;
; 5N-BEW ;Boeing 737-217(A);; 10 Dec 2004 ;; Stored ;;;
; 5N-BHI ;Boeing 737-217(A); C12Y88 ; 28 Feb 2005 ; 14 Dec 2005 ; Stored ;;;
; 5N-BIF ;Boeing 737-282(A); C12Y88 ; 21 Nov 2005 ;; Stored ;;;
; 5N-BIG ;Boeing 737-282(A);; 28 Dec 2005 ;; Stored ;;;
; 5N-BIH ;Boeing 737-282(A);; 28 Dec 2005 ;; Preserved ;;;
; 5N-IZB ;Boeing 737-2X6C(A);; 28 Nov 2013 ;; Stored ;;;
; YU-ANP ;Boeing 737-2K3(A);; Feb 1999 ; 18 Aug 2001 ;YU-ANP Aviogenex ;lsf Aviogenex ;;
; YU-ANU ;Boeing 737-2K3(A);; 20 Apr 1997 ; 23 Feb 1998 ; Written Off ;lsf Aviogenex ;;
; 5N-BMB ;Boeing 737-3J6;; Mar 2009 ;; Stored ;;;
; 5N-BMC ;Boeing 737-3Z0;; Mar 2009 ; 2011 ; Preserved ;;;
; 5N-BQZ ;Boeing 737-529; C12Y102 ; 17 Jul 2013 ; 21 Feb 2014 ;ZS-PKV Bricknell Aviation and Properties ;;;
