;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EI-DNH ;Boeing 737-3Y5;; 23 Aug 2010 ; 1 Nov 2010 ;EI-DNH Moscow Airlines ;;;
; VP-BBL ;Boeing 737-347; C8Y120 ; 3 Nov 2006 ; 1 Nov 2010 ;VP-BBL Moscow Airlines ;lsf BCI Aircraft Leasing ;;
; VP-BBM ;Boeing 737-347; C8Y120 ; 2 Nov 2006 ; 1 Nov 2010 ;VP-BBM Moscow Airlines ;lsf BCI Aircraft Leasing ;;
; VP-BMI ;Boeing 737-81Q;; 24 Dec 2008 ; 1 Nov 2010 ;VP-BMI Moscow Airlines ;;;
; VQ-BBR ;Boeing 737-8AS(WL); Y189 ; 12 Aug 2009 ; 1 Nov 2010 ;VQ-BBR Moscow Airlines ;;;
; VQ-BBS ;Boeing 737-8AS(WL); Y189 ; 21 Aug 2009 ; 1 Nov 2010 ;VQ-BBS Moscow Airlines ;;;
; VQ-BCH ;Boeing 737-8AS(WL); Y189 ; 23 Dec 2009 ; 1 Nov 2010 ;VQ-BCH Moscow Airlines ;;;
; VQ-BDU ;Boeing 737-8AS(WL); Y189 ; 13 May 2010 ; 1 Nov 2010 ;VQ-BDU Moscow Airlines ;lsd ;;
; VQ-BDV ;Boeing 737-8AS(WL); Y189 ; 26 Apr 2010 ; 1 Nov 2010 ;VQ-BDV Moscow Airlines ;;;
; RA-76370 ; Ilyushin Il-76TD ; Cargo ; Aug 2001 ; 2003 ;RA-76370 Gazpromavia ;lsf Gazpromavia ;;
; RA-96002 ;Ilyushin Il-96-300;; Aug 1999 ; Aug 2009 ;RA-96002 Airstars Airways ;;;
; RA-96101 ;Ilyushin Il-96-400T;; 2004 ; Mar 2009 ;RA-96101 Polet Flight ;;;
; RA-96102 ;Ilyushin Il-96-400T;; Nov 2007 ; Oct 2009 ;RA-96102 Polet Flight ;;;
