;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N751L ;Boeing 737-3Q8;; 18 Jul 1986 ; 17 Nov 1986 ;N348AU USAir ;lsd ;;
; N781L ;Boeing 737-3Q8;; 2 Jul 1986 ; 10 Jun 1987 ;G-PROK Airways International Cymru ;lsd ;;
; N841L ;Boeing 737-3Q8;; 26 Jun 1985 ; 16 Feb 1987 ;N399P Piedmont Airlines ;lsd ;;
; N871L ;Boeing 737-3Q8;; 10 Nov 1986 ; 22 Dec 1986 ;N397P Piedmont Airlines ;lsd ;;
; N891L ;Boeing 737-3Q8;; 28 Jan 1986 ; 30 Apr 1987 ;OO-ILG Air Belgium ;lsd ;;
; N802RW ;British Aerospace 146-100; Y85 ; Sep 1987 ; Jan 1988 ;C-GNVX Air Nova ;02, lsd ;;
; N803RW ;British Aerospace 146-100; Y85 ; 1 Dec 1987 ; 29 Mar 1988 ;C-GNVY Air Nova ;03, lsd ;;
; N1301T ;McDonnell Douglas DC-9-14;; 13 May 1983 ; 1 Nov 1988 ;N1301T Emerald Air ;lsd ;;
; N1302T ;McDonnell Douglas DC-9-14;; 25 Jan 1984 ; 18 Dec 1988 ;XA-BCS Aero California ;lsd ;;
; N2892Q ;McDonnell Douglas DC-9-15;; 14 Nov 1986 ; 5 Jan 1988 ;N2892Q Midwest Express Airlines ;lsd ;;
; N8961 ;McDonnell Douglas DC-9-14;; 26 May 1983 ; 1 Dec 1987 ;N800ME Midwest Express Airlines ;lsd ;;
; N9102 ;McDonnell Douglas DC-9-14;; 1 Nov 1983 ; 22 Dec 1988 ;N9102 Midwest Express Airlines ;lsd ;;
; N731L ;McDonnell Douglas DC-9-31;; 27 Oct 1986 ; 10 Jan 1988 ;N731L Midway Airlines ;lsd ;;
; N741L ;McDonnell Douglas DC-9-31;; 12 Nov 1986 ; 10 Feb 1988 ;N929ML Midway Airlines ;lsd ;;
