;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; CN-RNX ;Airbus A321-211;; 31 Mar 2008 ; Jan 2010 ;CN-RNX Royal Air Maroc ;;;
; CN-RNY ;Airbus A321-211;; 24 Mar 2007 ; Jan 2010 ;CN-RNY Royal Air Maroc ;;;
; CN-ROF ;Airbus A321-211;; 30 Mar 2006 ; 8 Jun 2009 ;CN-ROF Royal Air Maroc ;;;
; CN-ROM ;Airbus A321-211;; 23 Mar 2007 ; 30 May 2009 ;CN-ROM Royal Air Maroc ;;;
; CN-RMF ;Boeing 737-4B6; Y168 ; 26 Jul 2004 ; Jun 2009 ;CN-RMF Royal Air Maroc ;lsf Royal Air Maroc ;;
; CN-RMG ;Boeing 737-4B6; Y168 ; 29 Oct 2004 ; Nov 2009 ;CN-RMG Royal Air Maroc ;lsf Royal Air Maroc ;;
; CN-RMX ;Boeing 737-4B6; Y168 ; Nov 2004 ; Jan 2010 ;CN-RMX Royal Air Maroc ;lsf Royal Air Maroc ;;
; CN-RNA ;Boeing 737-4B6; Y168 ; 11 Nov 2004 ; 29 Nov 2009 ;CN-RNA Royal Air Maroc ;lsf Royal Air Maroc ;;
; CN-RNC ;Boeing 737-4B6; Y168 ; 5 Nov 2004 ; Jan 2010 ;CN-RNC Royal Air Maroc ;;;
; CN-RND ;Boeing 737-4B6; Y168 ; Sep 2004 ; Jan 2010 ;CN-RND Royal Air Maroc ;lsf Royal Air Maroc ;;
; CN-ROJ ;Boeing 737-85P;; 9 Jun 2006 ; 31 Mar 2007 ;CN-ROJ Royal Air Maroc ;lsd ;;
