;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-FAOU ; Britten-Norman BN-2A-21 Islander ;; 9 Jan 1991 ; 6 Jan 2006 ;N663SA Unknown ;;;
; C-FAIV ;De Havilland Canada DHC-8-102A Dash 8;; 27 Jul 2009 ; 2 Dec 2010 ;C-FAIV Air Inuit ;;;
; C-FGQI ;De Havilland Canada DHC-8-102 Dash 8;; 21 Sep 2005 ; 4 Apr 2006 ;5Y-PRV Aircraft Leasing Services (ALS) ;;;
; C-FHRC ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 5 Oct 2006 ; 23 Aug 2012 ;C-FHRC PAL Airlines ;;;
; C-FYDH ;De Havilland Canada DHC-8-102 Dash 8;; 13 Mar 2009 ; 29 Sep 2009 ;C-FYDH Regional 1 ;;;
; C-GPAB ;De Havilland Canada DHC-8-106 MPA; Maritime Patrol ; 6 Jun 2006 ; 21 Jan 2011 ;C-GPAB Caribbean Coast Guard (KWCARIB - Kustwacht Caraïbisch Gebied) ;;;
; C-GPAL ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 24 Mar 2004 ; 17 Aug 2012 ;C-GPAL PAL Airlines ;;;
; C-GPAU ;De Havilland Canada DHC-8-106 Dash 8; Y37 ; 20 Oct 2006 ; 21 Aug 2012 ;C-GPAU PAL Airlines ;;;
; C-GRNN ;De Havilland Canada DHC-8-106 MPA; Maritime Patrol ; 11 Aug 2006 ; 21 Jan 2011 ;C-GRNN Caribbean Coast Guard (KWCARIB - Kustwacht Caraïbisch Gebied) ;;;
; C-GZKH ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 2 Mar 2005 ; 12 Apr 2006 ;C-GZKH Regional 1 ;lsf Regional 1 ;;
; C-FPAE ;De Havilland Canada DHC-8-315Q Dash 8; Y50 ; 30 Sep 2010 ; 4 Sep 2012 ;C-FPAE PAL Airlines ;;;
; C-GPAR ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Aug 2011 ; 23 Aug 2012 ;C-GPAR PAL Airlines ;;;
; C-FPAI ;Saab 340A;; 17 May 2001 ; 23 Aug 2012 ;C-FPAI PAL Airlines ;;;
; C-GPAJ ;Saab 340B+;; 3 Aug 2012 ; 6 Aug 2015 ;N416XJ WFBN Wells Fargo Bank Northwest ;;;
; C-FPAG ;Saab Fairchild 340A;; 17 May 2001 ; 23 Aug 2012 ;C-FPAG PAL Airlines ;;;
