;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-JECA ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 1 Jun 2000 ; 18 Jul 2002 ;G-JECA Flybe ;;;
; G-JECB ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 2 Jun 2000 ; 18 Jul 2002 ;G-JECB Flybe ;lsd ;;
; G-JECC ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 13 Oct 2000 ; 18 Jul 2002 ;G-JECC Flybe ;;;
; G-JECD ;Bombardier CRJ-200ER (CL-600-2B19);; 19 Jan 2001 ; 18 Jul 2002 ;G-JECD Flybe ;;;
; G-JEDI ;Bombardier DHC-8-402Q Dash 8; Y78 ; 19 Oct 2001 ; 18 Jul 2002 ;G-JEDI Flybe ;;;
; G-JEDJ ;Bombardier DHC-8-402Q Dash 8; Y78 ; 23 Jan 2002 ; 18 Jul 2002 ;G-JEDJ Flybe ;lsd ;;
; G-JEAO ;British Aerospace 146-100; Y78 ; 1 Jun 2000 ; 28 Mar 2002 ;G-JEAO Air France ;lsd ;;
; G-JEAT ;British Aerospace 146-100; Y74 ; 1 Jun 2000 ; 18 Jul 2002 ;G-JEAT Air France ;;;
; G-JEAU ;British Aerospace 146-100; Y74 ; 1 Jun 2000 ; 18 Jul 2002 ;G-JEAU Air France ;;;
; G-JEAJ ;British Aerospace 146-200; Y99 ; 1 Jun 2000 ; 18 Jul 2002 ;G-JEAJ Flybe ;Pride of Guernsey , lsd ;;
; G-JEAK ;British Aerospace 146-200A;; 29 Nov 2000 ; 18 Jul 2002 ;G-JEAK Flybe ;lsd ;;
; G-JEAR ;British Aerospace 146-200A; Y99 ; 1 Jun 2000 ; 18 Jul 2002 ;G-JEAR Air France ;lsd ;;
; G-JEAS ;British Aerospace 146-200; Y99 ; 1 Jun 2000 ; 18 Jul 2002 ;G-JEAS Flybe ;;;
; G-JEAV ;British Aerospace 146-200; Y99 ; 2 Jun 2000 ; 18 Jul 2002 ;G-JEAV Flybe ;lsd ;;
; G-JEAW ;British Aerospace 146-200; Y99 ; 1 Jun 2000 ; 18 Jul 2002 ;G-JEAW Flybe ;lsd ;;
; G-JEAX ;British Aerospace 146-200A; Y97 ; Jun 2000 ; 18 Jul 2002 ;G-JEAX Flybe ;lsd ;;
; G-JEAY ;British Aerospace 146-200A;; 27 Mar 2001 ; 18 Jul 2002 ;G-JEAY Flybe ;;;
; G-JEAM ;British Aerospace 146-300;; Jun 2000 ; 18 Jul 2002 ;G-JEAM Flybe ;;;
; G-JEBA ;British Aerospace 146-300;; Jun 2000 ; 18 Jul 2002 ;G-JEBA Flybe ;;;
; G-JEBB ;British Aerospace 146-300;; Jun 2000 ; 18 Jul 2002 ;G-JEBB Flybe ;;;
; G-JEBC ;British Aerospace 146-300;; Jun 2000 ; 18 Jul 2002 ;G-JEBC Flybe ;;;
; G-JEBD ;British Aerospace 146-300;; Jun 2000 ; 18 Jul 2002 ;G-JEBD Flybe ;;;
; G-JEBE ;British Aerospace 146-300;; Jun 2000 ; 18 Jul 2002 ;G-JEBE Flybe ;;;
