;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-CPRP ;Dornier 328-110;; 11 Jan 2004 ; 2 Apr 2004 ;D-CPRP Cirrus Airlines ;lsf Deutsche Structured Finance ;;
; D-CPRV ;Dornier 328-110;; 6 Nov 2004 ; 5 Sep 2005 ;TF-CSB City Star Airlines ;lsf Minerva Airlines ;;
; OE-LKA ;Dornier 328-110;; Feb 2001 ; 23 Dec 2014 ;D-CMHB MHS Aviation ;;;
; OE-LKB ;Dornier 328-110;; 5 Jul 2003 ; 1 Feb 2013 ;OE-LKB Welcome Air ;;;
; OE-LKC ;Dornier 328-110;; May 2001 ; Aug 2010 ;OE-LKC Private Wings Flugcharter ;;;
; OE-LKD ;Dornier 328-110;; Feb 2001 ; 15 Aug 2011 ;CC-AEY Aerocardal ;;;
; OE-LKE ;Dornier 328-110;; 3 May 2002 ; 26 Sep 2010 ;CC-ACG Aerocardal ;;;
; OE-LKF ;Dornier 328-110;; 17 Dec 2002 ; 26 Sep 2009 ;5N-DOX Dornier Aviation Nigeria Aiep (DANA) ;;;
; OE-LKG ;Dornier 328-110;; 21 Feb 2003 ; 11 Oct 2009 ;5N-DOY Dornier Aviation Nigeria Aiep (DANA) ;;;
; OE-LKH ;Dornier 328-110;; Mar 2004 ; 14 Apr 2005 ;D-CTOB Dornier ;Riviera die Rimini ;;
; OE-LKH ;Dornier 328-110;; 17 Aug 2011 ; 29 Apr 2014 ;N116JH Southern Cross Aviation ;;;
