;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OH-LAA ;Airbus A300B4-203FF;; 12 Dec 1986 ; 1 Apr 1990 ;OH-LAA Finnair ;lsf Finnair ;;
; OH-LAB ;Airbus A300B4-203FF;; 13 Mar 1987 ; 1 Apr 1990 ;OH-LAB Finnair ;;;
; OH-KRA ;ATR 72-201;; 23 Jan 1990 ; Dec 1995 ;OH-KRA Finnair ;;;
; OH-KRB ;ATR 72-201;; 27 Oct 1989 ; Dec 1995 ;OH-KRB Finnair ;lsf Finnair ;;
; OH-KRC ;ATR 72-201;; 9 Nov 1989 ; Dec 1995 ;OH-KRC Finnair ;lsf Finnair ;;
; OH-KRD ;ATR 72-201;; 11 Apr 1990 ; Dec 1995 ;OH-KRD Finnair ;lsf Finnair ;;
; OH-KRE ;ATR 72-201;; 11 May 1990 ; Dec 1995 ;OH-KRE Finnair ;lsf Finnair ;;
; OH-KRF ;ATR 72-201;; 30 Sep 1992 ; Dec 1995 ;OH-KRF Finnair ;;;
; OH-KDM ;Douglas DC-8-51;; 23 Jun 1980 ;; Scrapped ;;;
; OH-LFZ ;Douglas DC-8-62;; Mar 1984 ; 18 Feb 1987 ;N804AX Airborne Express ;lsf Finnair ;;
