;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; TC-GLA ;Boeing 757-2Q8; Y217 ; 1 Oct 2007 ; 26 Apr 2008 ;TC-ETE Atlasjet ;lsd ;;
