;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-CASD ;Saab 340B; Y33 ; 11 Mar 2005 ; 9 Aug 2006 ;SE-LJT Avitrans Nordic ;Dortmund ;;
; D-CDAU ;Saab 340B;; 29 Aug 2005 ; 10 Aug 2006 ;SE-LJR Avitrans Nordic ;Berlin ;;
; D-CDEO ;Saab 340B; Y33 ; 15 Sep 2005 ; 9 Aug 2006 ;SE-LJS Avitrans Nordic ;;;
