;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; RP-C6386 ;ATR 72-500 (72-212A); Y70 ; 6 Mar 2020 ;lsd ; 19.7 Years ;;
; RP-C6638 ;ATR 72-500 (72-212A); Y70 ; 6 Dec 2019 ;lsd ; 20.3 Years ;;
; RP-C6683 ;ATR 72-500 (72-212A); Y70 ; 20 Jan 2020 ;lsd ; 19.2 Years ;;
