;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; 3B-NBU ;Airbus A330-941; C28Y260 ; 17 Apr 2019 ;lsd ; Aapravasi Ghat ; 3 Years ;;
; 3B-NBV ;Airbus A330-941; C28Y260 ; 19 Jun 2019 ;lsd ; Chagos Archipelago ; 2.8 Years ;;
; 3B-NBP ;Airbus A350-941; C28Y298 ; 18 Oct 2017 ;lsd ; Le Morne Brabant ; 4.4 Years ;;
; 3B-NBQ ;Airbus A350-941; C28Y298 ; 23 Nov 2017 ;lsd ; Pieter Both ; 4.3 Years ;;
; 3B-NCE ;Airbus A350-941; C28Y298 ; Oct 2020 ;;; 2.4 Years ;;
; 3B-NCF ;Airbus A350-941; C28Y298 ; Nov 2020 ;;; 2.3 Years ;;
; 3B-NBG ;ATR 72-500 (72-212A); Y72 ; 21 Jun 2002 ; Parked ; Port Mathurin ; 19.7 Years ;;
; 3B-NBN ;ATR 72-500 (72-212A); Y72 ; 18 Dec 2010 ;lsd ; Ile aux Aigrettes ; 11.3 Years ;;
; 3B-NBO ;ATR 72-500 (72-212A); Y72 ; 23 Jun 2016 ;lsd ; Les Mascareignes ; 11.5 Years ;;
