;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-AHIH ;Airbus A319-111; Y150 ; 22 Jan 2008 ; 20 Oct 2010 ;AP-EDB AirBlue ;lsd ;;
; D-AHII ;Airbus A319-111; Y150 ; 21 Feb 2008 ; 20 Oct 2010 ;AP-EDC AirBlue ;lsd ;;
; D-AHIJ ;Airbus A319-112; Y150 ; 28 May 2008 ; 20 Oct 2010 ;D-AHHA Hamburg Airways ;lsd ;;
; D-AHIK ;Airbus A319-112; Y150 ; 18 Jun 2008 ; 20 Oct 2010 ;D-AHHB Hamburg Airways ;lsd, 10 Jahre (10th anniversary) cs ;;
; D-AHIL ;Airbus A319-112; Y150 ; 16 Jul 2008 ; 20 Oct 2010 ;D-AHIL Germania ;;;
; D-AHIM ;Airbus A319-112; Y150 ; 2 Mar 2009 ; 20 Oct 2010 ;D-AHIM Germania ;;;
; D-AHIN ;Airbus A319-112; Y150 ; 1 Apr 2009 ; 20 Oct 2010 ;D-AHIN Air Berlin ;lsd ;;
; D-AHIO ;Airbus A319-112; Y150 ; 27 May 2009 ; 20 Oct 2010 ;D-AHIO Air Berlin ;;;
; D-AHIP ;Airbus A319-112; Y150 ; 20 May 2009 ; 7 Jul 2009 ;SX-OAF Olympic Air ;lsd ;;
; D-AHIQ ;Airbus A319-112;; 30 Jun 2009 ; 8 Jul 2009 ;SX-OAG Olympic Air ;lsd ;;
; D-AHIG ;Boeing 737-33A(WL);; 8 Jul 2006 ; 16 Jul 2009 ;Z3-AAJ Skywings International ;lsf NACOS ;;
; D-AHIA ;Boeing 737-73S; Y148 ; 20 Apr 2004 ; 16 May 2008 ;D-AHIA TUIfly ;lsd ;;
; D-AHIB ;Boeing 737-73S; Y148 ; 21 Mar 2001 ; 25 Jun 2009 ;LY-STG Star1 Airlines ;lsd ;;
; D-AHIC ;Boeing 737-7BK; Y148 ; 20 Apr 2004 ; 20 Oct 2010 ;EI-EOV CIT Leasing Corporation ;lsd ;;
; D-AHID ;Boeing 737-73S; Y148 ; 26 Apr 2002 ; 8 Jan 2009 ;HK-4608 Aires ;lsd ;;
; D-AHIE ;Boeing 737-73S; Y148 ; 29 Jan 2003 ; 9 Jul 2008 ;D-AHIE Sterling Airlines ;lsd ;;
; D-AHIF ;Boeing 737-73S; Y148 ; 28 Mar 2003 ; 15 Feb 2008 ;OY-MRU Sterling European ;lsd ;;
