;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; N251JX ;Embraer ERJ-135LR; C30 ; 31 Jul 2016 ;; 22 Years ;;
; N252JX ;Embraer ERJ-135LR; C30 ; 31 Jul 2016 ;; 21.7 Years ;;
; N253JX ;Embraer ERJ-135LR; C30 ; 10 Nov 2016 ;; 21.4 Years ;;
; N254JX ;Embraer ERJ-135LR; C30 ; 7 Jul 2016 ;; 21.7 Years ;;
; N256JX ;Embraer ERJ-135LR; C30 ; 5 Jul 2016 ;; 22.2 Years ;;
; N257JX ;Embraer ERJ-135LR; C30 ; 21 Sep 2016 ;; 21.5 Years ;;
; N258JX ;Embraer ERJ-135LR; C30 ; 21 Sep 2019 ;; 21.1 Years ;;
; N259JX ;Embraer ERJ-135LR; C30 ; 29 Jan 2019 ;; 21 Years ;;
; N260JX ;Embraer ERJ-135LR; C30 ; 13 Jun 2019 ;; 20.5 Years ;;
; N261JX ;Embraer ERJ-135LR; C30 ; 30 Apr 2019 ;; 20.5 Years ;;
; N262JX ;Embraer ERJ-135LR; C30 ; 21 Mar 2019 ;; 20.3 Years ;;
; N263JX ;Embraer ERJ-135LR; C30 ; Jun 2019 ;; 21 Years ;;
; N264JX ;Embraer ERJ-135LR; C30 ; 29 Sep 2019 ;; 21.9 Years ;;
; N265JX ;Embraer ERJ-135ER; C30 ; Feb 2020 ;; 21.3 Years ;;
; N266JX ;Embraer ERJ-135LR; C30 ; 24 Oct 2019 ;; 18.8 Years ;;
; N268JX ;Embraer ERJ-135ER; C30 ; 15 Nov 2019 ;; 20.5 Years ;;
; N241JX ;Embraer ERJ-145LR;; Mar 2020 ;; 21.1 Years ;;
; N242JX ;Embraer ERJ-145LR;; Dec 2019 ;; 21.5 Years ;;
; N243JX ;Embraer ERJ-145LR;; 19 Mar 2020 ;; 21.4 Years ;;
; N244JX ;Embraer ERJ-145LR;; 5 Mar 2020 ;; 21.4 Years ;;
; N245JX ;Embraer ERJ-145LR;; Feb 2020 ;; 21.3 Years ;;
; N246JX ;Embraer ERJ-145LR;; Jun 2020 ;; 20.8 Years ;;
; N247JX ;Embraer ERJ-145LR;; May 2020 ;; 18.4 Years ;;
