;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-ABGO ;Airbus A319-112; Y150 ; 20 Mar 2018 ; 27 Jan 2019 ;9H-XFW Hi Fly Malta ;lsd ;;
; D-AHIL ;Airbus A319-112; Y150 ; 17 Feb 2011 ; 2 Mar 2015 ;HB-JOH Germania Flug ;lsd ;;
; D-AHIM ;Airbus A319-112; Y150 ; 3 Mar 2011 ; 23 Mar 2015 ;HB-JOG Germania Flug ;lsd ;;
; D-ASTA ;Airbus A319-112; Y150 ; 30 Dec 2014 ; 4 Feb 2019 ;LY-KIT GetJet Airlines ;lsd ;;
; D-ASTB ;Airbus A319-112; Y150 ; 23 Aug 2014 ; 21 Jan 2019 ;LY-KEA GetJet Airlines ;lsd ;;
; D-ASTC ;Airbus A319-112; Y150 ; 22 Mar 2012 ; 4 Feb 2019 ;9H-LOL Hi Fly Malta ;lsd ;;
; D-ASTF ;Airbus A319-112; Y144 ; 19 Apr 2017 ; 28 Jan 2019 ; Scrapped ;lsd ;;
; D-ASTG ;Airbus A319-112; Y144 ; 14 May 2018 ; 4 Feb 2019 ; Scrapped ;lsd ;;
; D-ASTJ ;Airbus A319-112; Y150 ; 18 Apr 2018 ; 4 Feb 2019 ;LZ-AWU DAE Capital ;lsd ;;
; D-ASTK ;Airbus A319-112; Y144 ; 26 Jun 2017 ; 4 Feb 2019 ;LZ-AWT DAE Capital ;lsd ;;
; D-ASTL ;Airbus A319-112; Y150 ; 19 Apr 2017 ; 4 Feb 2019 ;E7-FBB FlyBosnia ;lsd ;;
; D-ASTN ;Airbus A319-112; Y144 ; 26 Apr 2018 ; 4 Feb 2019 ;EI-GOG State Transport Leasing Company (GTLK) ;lsd ;;
; D-ASTO ;Airbus A319-112; Y144 ; 27 Jul 2018 ; 5 Feb 2019 ;EI-GOF State Transport Leasing Company (GTLK) ;lsd ;;
; D-ASTQ ;Airbus A319-112; Y150 ; 6 Jun 2018 ; 4 Feb 2019 ;LZ-AWV DAE Capital ;lsd ;;
; D-ASTR ;Airbus A319-112; Y150 ; 16 Oct 2015 ; 4 Feb 2019 ;LY-JAY GetJet Airlines ;lsd ;;
; D-ASTS ;Airbus A319-112; Y144 ; 1 Feb 2019 ; 18 Apr 2019 ;HB-JOJ Germania Flug ;lsd ;;
; D-ASTT ;Airbus A319-112; Y150 ; 11 Apr 2014 ; 4 Feb 2019 ; Scrapped ;lsd ;;
; D-ASTU ;Airbus A319-112; Y150 ; 4 Apr 2014 ; 4 Feb 2019 ; Scrapped ;lsd ;;
; D-ASTX ;Airbus A319-112; Y150 ; 27 Mar 2012 ; 1 Apr 2014 ;D-ASTX Air Berlin ;;;
; D-ASTY ;Airbus A319-112; Y144 ; 15 Apr 2011 ; 4 Feb 2019 ; Scrapped ;lsd ;;
; D-ASTZ ;Airbus A319-112; Y144 ; 1 Apr 2011 ; 4 Feb 2019 ; Scrapped ;lsd ;;
; LZ-AOA ;Airbus A319-112; Y150 ; 3 Jul 2017 ; 4 Feb 2019 ;EI-GOH State Transport Leasing Company (GTLK) ;opby Bulgarian Eagle ;;
; LZ-AOC ;Airbus A319-132; Y150 ; 23 May 2018 ; 18 Jan 2019 ;OE-IDE AerCap ;opby Bulgarian Eagle ;;
; D-AGMA ;Airbus A321-211; Y210 ; 5 Jul 2018 ; 5 Feb 2019 ;VP-BAN Red Wings ;lsd ;;
; D-ASTD ;Airbus A321-211(WL); Y208 ; 12 Nov 2013 ; 21 Oct 2015 ;HB-JOI Germania Flug ;;;
; D-ASTE ;Airbus A321-211(WL); Y215 ; 5 Mar 2014 ; 4 Feb 2019 ;D-ATCG Condor ;;;
; D-ASTM ;Airbus A321-211; Y210 ; 14 Feb 2018 ; 5 Feb 2019 ;OE-IDL Carlyle Aviation Partners ;lsd ;;
; D-ASTP ;Airbus A321-211; Y215 ; 2 Jul 2014 ; 4 Feb 2019 ; Scrapped ;lsd ;;
; D-ASTV ;Airbus A321-211; Y215 ; 25 Apr 2014 ; 3 Feb 2019 ;OE-IDK Carlyle Aviation Partners ;lsd ;;
; D-ASTW ;Airbus A321-211; Y215 ; 19 Mar 2014 ; 4 Feb 2019 ;OE-IDI Carlyle Aviation Partners ;lsd ;;
; D-ABWA ;Boeing 737-330;; 1 Mar 1994 ; 1 Jul 1998 ;N241DL Delta Air Lines ;;;
; D-ABWB ;Boeing 737-330;; Dec 1993 ; 9 Apr 1995 ;D-ABWB Condor ;;;
; D-ADIH ;Boeing 737-3Y0;; 25 Feb 2009 ; 27 Jan 2011 ; Scrapped ;;;
; D-ADII ;Boeing 737-329; Y136 ; 27 Mar 2009 ; 30 Nov 2009 ; Scrapped ;;;
; D-AGEA ;Boeing 737-35B;; 20 Nov 1987 ; 13 Feb 1998 ;N221DL Delta Air Lines ;;;
; D-AGEA ;Boeing 737-322; Y136 ; 18 Apr 2005 ; 23 Aug 2005 ;D-AGEA DBA ;;;
; D-AGEB ;Boeing 737-35B; Y136 ; 14 Dec 1987 ; 21 Jul 1998 ;N222DZ Delta Air Lines ;;;
