;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-AXLA ;Airbus A320-232;; 23 Nov 2006 ; 27 Nov 2008 ; Written Off ;lsf Air New Zealand ;;
; D-AXLB ;Airbus A320-214; Y168 ; 24 Apr 2008 ; 3 Nov 2008 ;N263AV USA 3000 ;lsf USA 3000 ;;
; D-AXLC ;Airbus A320-214;; 24 Apr 2008 ; 20 Nov 2008 ;N260AV USA 3000 ;lsf USA 3000 ;;
; D-AXLD ;Boeing 737-8FH(WL); Y189 ; 4 May 2012 ; 4 Dec 2012 ;C-GDGQ CanJet ;lsd ;;
; D-AXLE ;Boeing 737-8Q8(WL); Y189 ; 3 May 2012 ; 19 Nov 2012 ;C-GDGT CanJet ;lsd ;;
; D-AXLF ;Boeing 737-8Q8(WL); Y189 ; 2 May 2012 ; 12 Dec 2012 ;C-GDGY CanJet ;lsd, Öger Türk Tur cs ;;
; D-AXLG ;Boeing 737-8Q8;; 24 Apr 2008 ; 23 Jan 2013 ;EI-EZP ILFC ;lsd ;;
; D-AXLH ;Boeing 737-8Q8(WL); Y189 ; 19 May 2008 ; 11 Dec 2008 ;N164LF ILFC ;lsd ;;
; D-AXLI ;Boeing 737-81Q(WL); Y189 ; 23 Mar 2010 ; 8 Nov 2010 ;N732MA Miami Air International ;lsf Miami Air International ;;
; D-AXLJ ;Boeing 737-81Q(WL); Y189 ; 25 Mar 2011 ; 16 Nov 2011 ;N733MA Miami Air International ;lsf Miami Air International ;;
; D-AXLK ;Boeing 737-86J(WL);; 12 Nov 2012 ; 9 Mar 2013 ;TC-TJL Corendon Airlines ;lsd ;;
