;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; OY-RCJ ;Airbus A320-214; Y174 ; 19 Dec 2016 ;; William Heinesen ; 5.2 Years ;;
; OY-RCK ;Airbus A320-251N; Y174 ; 11 Jul 2019 ;lsd ;; 2.7 Years ;;
; OY-RCL ;Airbus A320-251N; Y174 ; 18 Jun 2020 ;lsd ;; 1.8 Years ;;
