;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-ADBK ;Boeing 737-31S; Y136 ; 13 Mar 2002 ; 2 Jan 2003 ;VT-SIX Air Sahara ;lsd ;;
; D-ADBL ;Boeing 737-31S; Y136 ; 13 Mar 2002 ; 19 Dec 2002 ;VT-SIW Air Sahara ;lsd ;;
; D-ADBM ;Boeing 737-31S; Y136 ; 13 Mar 2002 ; 31 Mar 2005 ;G-THOG Thomsonfly ;lsf Deutsche Structured Finance ;;
; D-ADBN ;Boeing 737-31S; Y136 ; 13 Mar 2002 ; 22 Apr 2005 ;G-THOH Thomsonfly ;lsd ;;
; D-ADBO ;Boeing 737-31S; Y136 ; 13 Mar 2002 ; 26 May 2004 ;LZ-BOM Bulgaria Air ;lsd ;;
; D-ADBP ;Boeing 737-31S; Y136 ; 13 Mar 2002 ; 27 May 2004 ;LZ-BON Bulgaria Air ;lsd ;;
; D-ADBQ ;Boeing 737-31S; Y136 ; 13 Mar 2002 ; 16 Apr 2004 ;5B-DBY Helios Airways ;lsd ;;
; D-ADBR ;Boeing 737-31S; Y136 ; 13 Mar 2002 ; 28 Apr 2004 ;SX-BGY Aegean Airlines ;lsd ;;
; D-ADBS ;Boeing 737-31S; Y136 ; 13 Mar 2002 ; 2 Jun 2005 ;TS-IEG Karthago Airlines ;lsd ;;
; D-ADBT ;Boeing 737-31S; Y136 ; 13 Mar 2002 ; 1 Apr 2004 ;SX-BGW Aegean Airlines ;lsd ;;
; D-ADBU ;Boeing 737-31S; Y136 ; 13 Mar 2002 ; 5 May 2004 ;SX-BGZ Aegean Airlines ;lsd ;;
; D-ADBV ;Boeing 737-31S; Y136 ; 13 Mar 2002 ; 5 Feb 2004 ;G-OTDA Flyglobespan ;lsd ;;
; D-ADBW ;Boeing 737-31S; Y136 ; 13 Mar 2002 ; 9 Feb 2004 ;G-GSPN Flyglobespan ;lsd ;;
; D-ADIA ;Boeing 737-36Q; Y136 ; 13 Mar 2002 ; 5 Nov 2006 ;D-ADIA Air Berlin ;lsd ;;
; D-ADIB ;Boeing 737-36Q; Y136 ; 13 Mar 2002 ; 10 Nov 2006 ;D-ADIB Air Berlin ;lsd ;;
; D-ADIC ;Boeing 737-36Q; Y136 ; 13 Mar 2002 ; 5 Apr 2007 ;D-ADIC Air Berlin ;lsd, T-Mobile cs ;;
; D-ADID ;Boeing 737-329; Y136 ; 13 Aug 2002 ; 12 May 2004 ;N773CT CIT Leasing Corporation ;;;
; D-ADIE ;Boeing 737-329; Y136 ; 16 Aug 2002 ; 7 Apr 2004 ;N774CT CIT Leasing Corporation ;lsd ;;
; D-ADIF ;Boeing 737-3L9; Y136 ; 19 May 2004 ; 18 Nov 2006 ;D-ADIF Air Berlin ;lsd ;;
; D-ADIG ;Boeing 737-3L9; Y136 ; 23 Dec 2003 ; 8 Dec 2006 ;D-ADIG Air Berlin ;;;
; D-ADIH ;Boeing 737-3Y0;; 16 Aug 2004 ; 19 Feb 2007 ;D-ADIH Air Berlin ;lsf Sishen Iron Ore Company (SIOC) ;;
; D-ADII ;Boeing 737-329; Y136 ; 20 Dec 2004 ; 10 Mar 2007 ;D-ADII Air Berlin ;;;
; D-ADIJ ;Boeing 737-3M8; Y136 ; 9 Jan 2005 ; 18 Mar 2007 ;D-ADIJ Air Berlin ;lsd ;;
; D-AGEA ;Boeing 737-322; Y136 ; 23 Aug 2005 ; 1 Mar 2007 ;D-AGEA Air Berlin ;lsf Germania ;;
; D-AGEB ;Boeing 737-322; Y136 ; 16 May 2005 ; 2 Feb 2007 ;D-AGEB Air Berlin ;opby Germania ;;
; D-AGEE ;Boeing 737-35B; Y136 ; 18 Feb 2004 ; 21 Feb 2007 ;D-AGEE TUIfly ;lsf Germania ;;
; D-AGEG ;Boeing 737-35B; Y136 ; 29 Jun 2004 ; 25 Feb 2007 ;D-AGEG Germania ;lsf Germania ;;
; D-AGEJ ;Boeing 737-3L9; Y136 ; 16 Jan 2004 ; 11 Jan 2007 ;D-AGEJ TUIfly ;lsf Germania ;;
; D-AGEK ;Boeing 737-3M8;; 17 Mar 2004 ; 28 Mar 2007 ;D-AGEK Germania ;lsf Germania ;;
; OY-APK ;Boeing 737-5L9; CY104 ; 18 Apr 2004 ; 28 May 2005 ;OY-APK Maersk Air ;lsf Maersk Air ;;
; OY-APL ;Boeing 737-5L9; CY104 ; 17 Apr 2004 ; 1 Apr 2007 ;OY-APL Air Berlin ;lsf Sterling Airlines ;;
; D-AWUE ;British Aerospace 146-200; Y90 ; 12 May 2004 ; 26 May 2004 ;D-AWUE Discovery Aviation ;lsf WDL Aviation ;;
; D-AGPA ;Fokker F100; Y100 ; 27 Jan 2006 ; 17 Aug 2006 ;D-AGPA Air Berlin ;lsf Germania ;;
; D-AGPC ;Fokker F100; Y100 ; 1 Feb 2006 ; 17 Aug 2006 ;D-AGPC Air Berlin ;lsf Germania ;;
; D-AGPD ;Fokker F100; Y100 ; 27 Oct 2005 ; 17 Aug 2006 ;D-AGPD Air Berlin ;lsf Germania ;;
; D-AGPF ;Fokker F100; Y100 ; 11 Feb 2006 ; 17 Aug 2006 ;D-AGPF Air Berlin ;lsd, opby Germania ;;
; D-AGPG ;Fokker F100; Y100 ; Nov 2005 ; 17 Aug 2006 ;D-AGPG Air Berlin ;opby Germania ;;
; D-AGPH ;Fokker F100; Y100 ; 21 Mar 2006 ; 17 Aug 2006 ;D-AGPH Air Berlin ;lsf Germania ;;
; D-AGPI ;Fokker F100; Y100 ; Jan 2006 ; 17 Aug 2006 ;D-AGPI Air Berlin ;lsf Germania ;;
; D-AGPJ ;Fokker F100; Y100 ; 31 Mar 2006 ; 17 Aug 2006 ;D-AGPJ Air Berlin ;lsf Germania ;;
; D-AGPL ;Fokker F100; Y100 ; Jan 2006 ; 17 Aug 2006 ;D-AGPL Air Berlin ;lsf Germania ;;
; D-AGPM ;Fokker F100; Y100 ; Nov 2005 ; 17 Aug 2006 ;D-AGPM Air Berlin ;lsf Germania ;;
; D-AGPO ;Fokker F100; Y100 ; Mar 2006 ; 17 Aug 2006 ;D-AGPO Air Berlin ;lsf Germania ;;
; D-AGPQ ;Fokker F100; Y100 ; 9 Oct 2005 ; 17 Aug 2006 ;D-AGPQ Air Berlin ;opby Germania ;;
; D-AGPR ;Fokker F100; Y100 ; 28 Mar 2005 ; 17 Aug 2006 ;D-AGPR Air Berlin ;lsf Germania ;;
; D-AGPS ;Fokker F100; Y100 ; 19 Mar 2006 ; 17 Aug 2006 ;D-AGPS Air Berlin ;lsf Germania, Willkommen zum Fussball cs ;;
