;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 5N-MAA ;Boeing 737-4D7;; 9 Feb 2015 ; Parked TLL ; 24.3 Years ;;
; 5N-BQM ;Boeing 737-5Q8;; 8 Aug 2013 ;; 23.9 Years ;;
