;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; TF-ELB ;Airbus A300B4-622R(F); Cargo ; 19 Nov 2002 ; Mar 2003 ;TF-ELB European Air Transport ;;;
; TF-ELG ;Airbus A300C4-605R; Cargo ; 8 Jul 2003 ; 14 Oct 2003 ;TF-ELG Air Hong Kong ;lsd ;;
; TF-ELU ;Airbus A300B4-622R(F); Cargo ; 18 Dec 2002 ; 1 Jan 2005 ;TF-ELU Air Atlanta Icelandic ;lsd ;;
; TF-ELW ;Airbus A300C4-605R; Cargo ; 24 Oct 2002 ; 25 Aug 2006 ;TF-ELW Air Atlanta Icelandic ;lsf Air Atlanta Icelandic ;;
; TF-ELE ;Airbus A310-304(F); Cargo ; 30 Oct 2003 ; 30 Oct 2004 ;TC-JCT Turkish Airlines ;lsd ;;
; TF-ELR ;Airbus A310-325; C12Y242 ; 10 Dec 2004 ; 11 Dec 2004 ;TF-ELR Corsair ;lsf Austrian Airlines ;;
; TF-ELS ;Airbus A310-304(F); Cargo ; 29 Dec 2002 ; 1 Jan 2005 ;TF-ELS Air Atlanta Icelandic ;;;
; TF-ELJ ;ATR 42-300; Y46 ; 13 Feb 1998 ; 4 Apr 2000 ;TF-ELJ Flugfelag Islands - Air Iceland ;;;
; TF-ELK ;ATR 42-300;; 18 Mar 1997 ; Mar 2000 ;TF-ELK Flugfelag Islands - Air Iceland ;;;
; TF-ELL ;Boeing 737-210C;; Aug 1997 ; 1 Jan 2005 ;TF-ELL Air Atlanta Icelandic ;;;
; TF-ELM ;Boeing 737-2M8(A); Y131 ; 11 Dec 1998 ; 4 Jul 2000 ;TF-ELM Air Caraïbes ;lsf Islandsflug ;;
; TF-ELA ;Boeing 737-33A(QC); Y142/Cargo ; 24 Mar 2004 ; 1 Jan 2005 ;TF-ELA Air Atlanta Icelandic ;lsf Falcon Air ;;
; TF-ELM ;Boeing 737-3M8(QC);; 19 Dec 2003 ; Mar 2005 ;TF-ELM Flyglobespan ;;;
; TF-ELN ;Boeing 737-3Q8(QC);; 28 Apr 1999 ; 14 Apr 2001 ;TF-ELN Channel Express ;lsd ;;
; TF-ELO ;Boeing 737-33A(QC); Y142 / Cargo ; 30 Sep 2002 ; 1 Jan 2005 ;TF-ELO Air Atlanta Icelandic ;;;
; TF-ELP ;Boeing 737-330(QC);; Mar 2001 ; 9 May 2001 ;TF-ELP Channel Express ;;;
; TF-ELQ ;Boeing 737-3Q8;; 29 Nov 2003 ; 1 Feb 2005 ;OO-TNE TNT Airways ;lsd ;;
; TF-ELR ;Boeing 737-329;; 29 Apr 2004 ; 9 Sep 2004 ;N775AA AAR Corporation ;;;
; TF-ELR ;Boeing 737-330(QC);; 4 May 2001 ; 4 May 2001 ;TF-ELR Channel Express ;;;
; TF-FDA ;Boeing 737-3Q8;; 17 Apr 2000 ; Jan 2002 ;CX-PUA PLUNA ;lsd ;;
; TF-ELD ;Boeing 737-46B;; 30 Apr 2003 ; 10 Jan 2005 ;TF-ELD Air Atlanta Icelandic ;lsd ;;
; TF-ELJ ;Boeing 737-46B;; 4 May 2004 ; 1 Jan 2005 ;TF-ELJ Air Atlanta Icelandic ;;;
; TF-ELY ;Boeing 737-4Q8;; Oct 2004 ; 1 Jan 2005 ;TF-ELY Air Atlanta Icelandic ;lsd ;;
; TF-ELZ ;Boeing 737-4Y0;; 12 Jan 2005 ; 9 Feb 2005 ;TF-ELZ Jet2 ;lsd ;;
