;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; XY-AJE ;ATR 72-600 (72-212A);; 29 Sep 2019 ;lsd ; 9.1 Years ;;
; XY-AJO ;ATR 72-600 (72-212A);; 28 Jan 2014 ;lsd ; 8.2 Years ;;
; XY-AJP ;ATR 72-600 (72-212A);; 29 Mar 2014 ;; 8 Years ;;
