;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N301TZ ;Boeing 737-83N(WL); Y175 ; 4 Jun 2001 ; 19 Mar 2003 ;N301TZ ATA Airlines ;301, lsd ;;
; N302TZ ;Boeing 737-83N(WL); Y175 ; 29 Jun 2001 ; 19 Mar 2003 ;N302TZ ATA Airlines ;lsd ;;
; N303TZ ;Boeing 737-83N(WL); Y175 ; 20 Jul 2001 ; 19 Mar 2003 ;N303TZ ATA Airlines ;lsd ;;
; N304TZ ;Boeing 737-83N(WL); Y175 ; 27 Jul 2001 ; 19 Mar 2003 ;N304TZ ATA Airlines ;lsd ;;
; N305TZ ;Boeing 737-83N(WL); Y175 ; 31 Aug 2001 ; 19 Mar 2003 ;N305TZ ATA Airlines ;lsd ;;
; N306TZ ;Boeing 737-83N(WL);; 31 Aug 2001 ; 19 Mar 2003 ;N306TZ ATA Airlines ;lsd ;;
; N307TZ ;Boeing 737-83N(WL); Y175 ; 20 Sep 2001 ; 19 Mar 2003 ;N307TZ ATA Airlines ;lsd ;;
; N308TZ ;Boeing 737-83N(WL); Y175 ; 29 Sep 2001 ; 19 Mar 2003 ;N308TZ ATA Airlines ;lsd ;;
; N309TZ ;Boeing 737-83N(WL); Y175 ; 16 Oct 2001 ; 19 Mar 2003 ;N309TZ ATA Airlines ;lsd ;;
; N310TZ ;Boeing 737-83N(WL); Y175 ; 29 Oct 2001 ; 19 Mar 2003 ;N310TZ ATA Airlines ;lsd ;;
; N311TZ ;Boeing 737-83N(WL); Y175 ; 10 Nov 2001 ; 19 Mar 2003 ;N311TZ ATA Airlines ;lsd ;;
; N312TZ ;Boeing 737-83N(WL); Y175 ; 10 Nov 2001 ; 19 Mar 2003 ;N312TZ ATA Airlines ;lsd ;;
; N313TZ ;Boeing 737-83N(WL); Y175 ; 12 Dec 2001 ; 19 Mar 2003 ;N313TZ ATA Airlines ;lsd ;;
; N314TZ ;Boeing 737-83N(WL); Y175 ; 19 Dec 2001 ; 19 Mar 2003 ;N314TZ ATA Airlines ;314, lsd ;;
