;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N344TM ;Boeing 737-282(A);; 8 Dec 2005 ; 28 Dec 2005 ;5N-BIG Chanchangi Airlines ;;;
; N188AQ ;Boeing 737-322;; 9 Jul 2010 ; 6 Jan 2011 ;N300VJ Swift Air ;;;
; N149XA ;Boeing 737-484;; Apr 2016 ; 30 Jun 2018 ;N149XA Swift Air ;lsf Swift Air ;;
; N279AD ;Boeing 737-4Q8;; 19 Mar 2014 ; 4 Apr 2015 ;N279AD US Marshals Service ;lsd ;;
; N285XA ;Boeing 737-4Q8;; 11 Oct 2016 ; 5 Mar 2018 ;N285XA Swift Air ;;;
; N313XA ;Boeing 737-484;; Feb 2016 ; 9 Mar 2018 ;N313XA Swift Air ;lsd ;;
; N314XA ;Boeing 737-484;; 14 May 2016 ; 5 Mar 2018 ;N314XA Swift Air ;lsd ;;
; N416BC ;Boeing 737-4Q8;; 23 Jan 2012 ; 1 Oct 2014 ;OE-IBW TNT Airways ;lsd ;;
; N41XA ;Boeing 737-46B;; 5 Jan 2006 ; 21 Dec 2007 ;C-FLER Flair Airlines ;;;
; N42XA ;Boeing 737-429; F12Y138 ; Sep 2012 ; 2013 ;N42XA One Airlines ;lsd ;;
; N430XA ;Boeing 737-484;; Apr 2016 ; 9 Mar 2018 ;N430XA Swift Air ;lsd ;;
; N43XA ;Boeing 737-4S3;; 6 Feb 2006 ; Feb 2016 ;N43XA World Star Aviation ;lsd ;;
; N688XA ;Boeing 737-4Y0;; 28 May 2015 ; 31 Jan 2020 ;N688XA TVPX Trust Services ;688, lsd ;;
; N772AS ;Boeing 737-4Q8;; 14 Jun 2010 ; 10 May 2013 ;OE-IAE TNT Airways ;lsd ;;
; G-XLAB ;Boeing 737-8Q8; Y189 ; 16 Nov 2007 ; 20 Apr 2008 ;G-XLAB XL Airways ;lsf XL Airways ;;
; G-XLAG ;Boeing 737-86N(WL);; 13 Dec 2006 ; 27 Apr 2007 ;G-XLAG XL Airways ;lsf XL Airways ;;
; G-XLAI ;Boeing 737-8Q8(WL); Y189 ; 20 Nov 2006 ; 27 Apr 2007 ;G-XLAI XL Airways ;lsf XL Airways ;;
; N624XA ;Boeing 737-86J(WL); Y168 ; 14 May 2015 ; 15 Mar 2018 ;N624XA Swift Air ;;;
; N625XA ;Boeing 737-86J(WL);; 14 May 2015 ; 5 Jun 2017 ;VQ-BMW Azur Air ;lsd ;;
; N83XA ;Boeing 737-8Q8(WL);; 9 Nov 2006 ; 3 Nov 2007 ;G-XLAJ XL Airways ;lsf XL Airways ;;
; N881XA ;Boeing 737-86J(WL); Y168 ; 13 Jan 2016 ; 23 Sep 2017 ;VP-BGZ Royal Flight ;lsd ;;
; N917XA ;Boeing 737-86J(WL); Y168 ; 15 May 2015 ; 5 Mar 2018 ;N917XA Swift Air ;;;
