;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N8390A ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 27 Apr 2000 ; 8 May 2002 ;N8390A Pinnacle Airlines ;8390, lsd ;;
; N8396A ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 17 May 2000 ; 8 May 2002 ;N8396A Northwest Airlink ;8396 ;;
; N8409N ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 27 Jun 2000 ; 8 May 2002 ;N8409N Pinnacle Airlines ;;;
; N8412F ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 12 Jul 2000 ; 8 May 2002 ;N8412F Pinnacle Airlines ;;;
; N8416B ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 19 Jul 2000 ; 8 May 2002 ;N8416B Northwest Airlink ;8416 ;;
; N8423C ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 31 Aug 2000 ; 8 May 2002 ;N8423C Pinnacle Airlines ;8423 ;;
; N8432A ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 6 Oct 2000 ; 8 May 2002 ;N8432A Pinnacle Airlines ;8432, lsd ;;
; N8444F ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 6 Nov 2000 ; 8 May 2002 ;N8444F Pinnacle Airlines ;8444, lsd ;;
; N8458A ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 15 Dec 2000 ; 8 May 2002 ;N8458A Pinnacle Airlines ;8458, lsd ;;
; N8475B ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 13 Feb 2001 ; 8 May 2002 ;N8475B Northwest Airlink ;8475, lsd ;;
; N8477R ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 31 Jan 2001 ; 8 May 2002 ;N8477R Northwest Airlink ;8477, lsd ;;
; N8488D ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 21 Mar 2001 ; 8 May 2002 ;N8488D Pinnacle Airlines ;8488, lsd ;;
; N8492C ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 11 Apr 2001 ; 8 May 2002 ;N8492C Pinnacle Airlines ;8492, lsd ;;
; N8495B ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 4 Apr 2001 ; 8 May 2002 ;N8495B Pinnacle Airlines ;8495, lsd ;;
; N8501F ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 24 Apr 2001 ; 8 May 2002 ;N8501F Pinnacle Airlines ;8501, lsd ;;
; N8505Q ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 30 Apr 2001 ; 8 May 2002 ;N8505Q Pinnacle Airlines ;8505, lsd ;;
; N8506C ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 30 Apr 2001 ; 8 May 2002 ;N8506C Pinnacle Airlines ;8506, lsd ;;
; N8515F ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Jun 2001 ; 8 May 2002 ;N8515F Pinnacle Airlines ;8515, lsd ;;
; N8516C ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Jun 2001 ; 8 May 2002 ;N8516C Pinnacle Airlines ;8516, lsd ;;
; N8524A ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 19 Jul 2001 ; 8 May 2002 ;N8524A Pinnacle Airlines ;8524 ;;
; N8525B ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 5 Jul 2001 ; 8 May 2002 ;N8525B Pinnacle Airlines ;8525, lsd ;;
; N8532G ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 12 Jul 2001 ; 8 May 2002 ;N8532G Pinnacle Airlines ;8532, lsd ;;
; N8533D ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 19 Jul 2001 ; 8 May 2002 ;N8533D Pinnacle Airlines ;8533, lsd ;;
; N8541D ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 5 Sep 2001 ; 8 May 2002 ;N8541D Pinnacle Airlines ;8541, lsd ;;
; N8543F ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 5 Sep 2001 ; 8 May 2002 ;N8543F Pinnacle Airlines ;8543, lsd ;;
; N8554A ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 2 Nov 2001 ; 8 May 2002 ;N8554A Pinnacle Airlines ;8554, lsd ;;
; N8560F ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 9 Nov 2001 ; 8 May 2002 ;N8560F Pinnacle Airlines ;8560, lsd ;;
; N8577D ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 15 Nov 2001 ; 8 May 2002 ;N8577D Pinnacle Airlines ;8577, lsd ;;
; N8580A ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 20 Nov 2001 ; 8 May 2002 ;N8580A Pinnacle Airlines ;8580, lsd ;;
; N8587E ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 14 Dec 2001 ; 8 May 2002 ;N8587E Pinnacle Airlines ;8587, lsd ;;
; N8588D ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Jan 2002 ; 8 May 2002 ;N8588D Pinnacle Airlines ;8588, lsd ;;
; N8598B ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 15 Jan 2002 ; 8 May 2002 ;N8598B Pinnacle Airlines ;8598, lsd ;;
; N8604C ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 18 Jan 2002 ; 8 May 2002 ;N8604C Pinnacle Airlines ;8604, lsd ;;
; N8611A ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 29 Jan 2002 ; 8 May 2002 ;N8611A Pinnacle Airlines ;8611, lsd ;;
; N8623A ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 8 Mar 2002 ; 8 May 2002 ;N8623A Pinnacle Airlines ;8623, lsd ;;
; N8631E ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 10 Apr 2002 ; 8 May 2002 ;N8631E Pinnacle Airlines ;8631, lsd ;;
; N106PX ;Saab 340A; Y34 ; 9 May 1994 ; Jan 1998 ;N106PX Northwest Airlink ;lsd ;;
; N248PX ;Saab 340B;; 10 Jul 1995 ; 1 Jul 1996 ;N248PX Northwest Airlink ;lsd ;;
