;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 9N-ALN ;ATR 72-500 (72-212A);; 12 Sep 2018 ;lsd ; 14.1 Years ;;
; 9N-AMM ;ATR 72-500 (72-212A); Y70 ; 8 Sep 2017 ;lsd ; 14.8 Years ;;
; 9N-AMN ;ATR 72-500 (72-212A); Y70 ; 21 Jul 2017 ;lsd ; 12.6 Years ;;
; 9N-ANC ;ATR 72-500 (72-212A);; 26 Apr 2019 ;lsd ; 14.6 Years ;;
; 9N-ANG ;ATR 72-500 (72-212A); Y70 ; 27 Jul 2019 ;lsd ; 14.9 Years ;;
