;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; XY-ALD ;Embraer ERJ-145ER;; 24 Feb 2015 ;lsd ;; 23.9 Years ;;
; XY-ALE ;Embraer ERJ-145ER;; 24 Feb 2015 ;lsd ; Hezan ; 23.4 Years ;;
