;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-FBKV ;Boeing 737-201(A); Y120 ; 29 Jul 2004 ; 13 Sep 2005 ;N247US Hamilton Aerospace Technologies ;247, lsf Alameda Corporation ;;
; C-FECJ ;Boeing 737-2Q9(A); Y120 ; 31 May 2002 ; 22 Apr 2005 ; Scrapped ;230, lsf Alameda Corporation ;;
; C-FGCJ ;Boeing 737-201(A); Y120 ; 31 May 2002 ; 11 Mar 2005 ; Scrapped ;236, lsf Alameda Corporation ;;
; C-FHCJ ;Boeing 737-201(A); Y120 ; 28 May 2003 ; 30 Nov 2005 ;N224JT Jetran ;224, lsf Alameda Corporation ;;
; C-FJCJ ;Boeing 737-201(A); Y120 ; 4 Dec 2002 ; 18 Jan 2005 ;N225US Jetran ;225, lsf Alameda Corporation ;;
; C-FMCJ ;Boeing 737-296(A); Y120 ; 31 May 2002 ; 12 May 2005 ; Scrapped ;238, lsf Alameda Corporation ;;
; C-FVCJ ;Boeing 737-201(A); Y120 ; 31 May 2002 ; 16 Feb 2005 ; Scrapped ;237, lsf Alameda Corporation ;;
; C-FHGE ;Boeing 737-35B;; 22 Feb 2006 ; 6 Mar 2009 ;N221DL CIT Leasing Corporation ;321, lsd ;;
; C-FCFR ;Boeing 737-522; Y118 ; 17 Dec 2004 ; 20 May 2008 ;LY-AWE FlyLAL ;505 ;;
; C-FCGF ;Boeing 737-522; Y118 ; 28 Dec 2004 ; 19 Dec 2006 ;N680MV Marron Ventures ;503 ;;
; C-FCGG ;Boeing 737-522; Y118 ; 20 Jan 2005 ; 14 Nov 2006 ;N683MV Marron Ventures ;504, lsf Q-Aviation ;;
; C-FCGS ;Boeing 737-522; Y118 ; 25 Feb 2005 ; 7 Nov 2006 ;N691MV Marron Ventures ;508 ;;
; C-FDCD ;Boeing 737-522; Y118 ; 27 Apr 2005 ; 22 Nov 2006 ;N688MV Marron Ventures ;507 ;;
; C-FDCH ;Boeing 737-522; Y118 ; 19 May 2005 ; 4 Jun 2008 ;LY-AWG FlyLAL ;513 ;;
; C-FDCU ;Boeing 737-522; Y118 ; 30 Jun 2005 ; 15 Oct 2007 ;LY-AWD FlyLAL ;514, lsf AFSI ;;
; C-FDCZ ;Boeing 737-522; Y118 ; 14 Apr 2005 ; 8 May 2008 ;LY-AWF FlyLAL ;517, lsf IMP Group Ltd ;;
; C-GAHB ;Boeing 737-529; Y118 ; 12 Mar 2004 ; 19 Dec 2007 ;VP-BHA SkyExpress ;506, lsd ;;
; C-FTCX ;Boeing 737-8AS(WL); Y189 ; 5 Nov 2015 ; 4 Dec 2015 ;C-FTCX Air Transat ;lsd ;;
; C-FTCZ ;Boeing 737-8AS(WL); Y189 ; 26 May 2008 ; 24 May 2014 ;C-FTCZ Air Transat ;802, lsd ;;
; C-FXGG ;Boeing 737-81Q(WL); Y189 ; 5 Feb 2009 ; 24 Jul 2014 ;EI-FFK Meridiana ;803, lsd ;;
