;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; CC-CAL ;Boeing 737-33A;; 20 Apr 2008 ; 10 Sep 2008 ;N635AN Ansett Worldwide (AWAS) ;lsf Aerolínea Principal ;;
; EC-FQP ;Boeing 737-348;; 28 Mar 1993 ; 20 Sep 1994 ;F-OGSY Babcock & Brown ;lsf Aer Lingus ;;
; EC-FSC ;Boeing 737-348;; 5 Nov 1993 ; 23 Jun 1995 ;F-GIXL L'Aéropostale ;lsf Aer Lingus ;;
; EC-FVT ;Boeing 737-3Y0;; 1 Jul 1994 ; 24 Oct 1994 ;N664WN Southwest Airlines ;lsd ;;
; EC-JJV ;Boeing 737-33A;; Sep 2005 ; 26 Nov 2005 ;A6-PHC Phoenix Aviation ;lsd ;;
; EC-JUC ;Boeing 737-322;; 7 Jun 2006 ; 13 Sep 2006 ;N672RY WFBN Wells Fargo Bank Northwest ;;;
; EC-KOC ;Boeing 737-33A;; 16 Feb 2008 ; 25 Oct 2008 ; Preserved ;lsd ;;
; EC-FMJ ;Boeing 737-4Y0;; 9 Jul 1992 ; 17 Apr 1993 ;OY-MBL Maersk Air ;lsd ;;
; EC-GNZ ;Boeing 737-4Y0;; 10 Mar 2007 ; Apr 2008 ;EC-GNZ Jetairfly ;lsd ;;
; EC-GRX ;Boeing 737-46B;; 8 Nov 2003 ; 12 Feb 2005 ;PK-LII Lion Air ;lsd ;;
; EC-GUG ;Boeing 737-4S3;; 30 Apr 1998 ; 4 Jul 2004 ;PP-VTL Varig ;;;
; EC-GXR ;Boeing 737-4Y0;; 29 May 1998 ; 20 Apr 2000 ;TC-APR Pegasus ;lsd ;;
; EC-GYK ;Boeing 737-4Y0;; 17 Oct 1998 ; 10 Feb 2000 ;EI-TVC Virgin Express Ireland ;lsd ;;
; EC-HAN ;Boeing 737-4Q8;; 5 Feb 1999 ; 29 Oct 1999 ;SU-PTA Pharaoh Airlines ;lsf ilfc ;;
; EC-HBT ;Boeing 737-4Y0;; 22 Mar 1999 ; 26 Apr 2000 ;N545NK GECAS ;lsd ;;
; EC-HCN ;Boeing 737-4Y0;; Apr 1999 ; 17 May 2000 ;5B-DBG Helios Airways ;lsd ;;
; EC-IFN ;Boeing 737-46B;; 8 May 2002 ; 30 Apr 2003 ;TF-ELD Islandsflug ;;;
; EC-IHI ;Boeing 737-4S3;; 5 Jul 2002 ; 27 Jan 2005 ;N134AA Aviation Capital Group (ACG) ;lsd ;;
; EC-INQ ;Boeing 737-4Q8;; 15 Apr 2003 ; 20 Jul 2005 ;EC-INQ Binter Canarias ;;;
; EC-IPF ;Boeing 737-4K5; Y168 ; 12 Jun 2003 ; 23 Feb 2004 ;OO-TUI Jetair ;lsf Hapag-Lloyd ;;
; EC-IZG ;Boeing 737-46J;; 8 Sep 2008 ; 21 Nov 2008 ;N213TH Waha Leasing ;;;
; EC-JHX ;Boeing 737-4S3;; 17 May 2005 ; 1 Mar 2006 ;EI-DNM Transaero Airlines ;lsd ;;
; EC-JNU ;Boeing 737-4Q8;; Jan 2006 ; 19 Sep 2008 ;N587BC Boeing Capital Corporation (BCC) ;lsd ;;
; EC-JSS ;Boeing 737-4K5; Y168 ; 17 May 2007 ; 29 Dec 2009 ;N728CF WFBN Wells Fargo Bank Northwest ;;;
; EC-KGM ;Boeing 737-4Y0;; 23 Jun 2007 ; 20 Jun 2008 ;CC-CBD Aerolínea Principal ;lsd ;;
; EC-KNS ;Boeing 737-4Y0;; 30 Jul 2008 ; 7 Sep 2008 ;EI-COU GECAS ;lsd ;;
; EC-KRD ;Boeing 737-4K5; Y168 ; 7 Sep 2008 ; 30 Dec 2009 ;N726CF WFBN Wells Fargo Bank Northwest ;;;
; EC-KTM ;Boeing 737-408;; 2 Jul 2008 ; 8 Sep 2008 ;EC-LAV Hola Airlines ;lsd ;;
; EC-KUI ;Boeing 737-4Y0;; 22 Jul 2008 ; 20 Oct 2008 ;EI-CNF GECAS ;lsd ;;
; EI-DOR ;Boeing 737-4Y0;; 26 Aug 2006 ; 14 Nov 2008 ;N689MD GECAS ;;;
; EI-DXO ;Boeing 737-46J;; 31 Oct 2007 ; 8 Sep 2008 ;D-ABRE BremenFly ;lsf Constitution Aircraft Leasing Ireland Ltd ;;
; LX-LGG ;Boeing 737-4C9;; 16 Nov 1998 ; 22 Mar 1999 ;LX-LGG Luxair ;lsf Luxair ;;
; EC-HHG ;Boeing 737-86N; Y189 ; 12 Nov 1999 ; 17 Dec 2004 ;D-ABBQ Air Berlin ;lsd ;;
; EC-INP ;Boeing 737-804;; 15 Apr 2003 ; 29 Apr 2005 ;G-CDZN Thomsonfly ;;;
; EC-JDU ;Boeing 737-86N(WL); Y189 ; 19 Apr 2008 ; 8 Sep 2008 ;EI-ECL GECAS ;lsd ;;
; EC-JHV ;Boeing 737-8FH(WL);; 16 Nov 2007 ; 6 Jun 2008 ;EC-JHV SunExpress ;lsd ;;
; EC-JRL ;Boeing 737-85F(WL);; 13 Mar 2006 ; 26 Nov 2008 ;F-BAYA Macquarie AirFinance ;lsd ;;
; EC-KFB ;Boeing 737-86N(WL); Y189 ; 21 Apr 2008 ; 24 Oct 2008 ;EI-ECN GECAS ;;;
; EC-KIN ;Boeing 737-86N(WL); Y189 ; Jul 2007 ; 23 Jan 2009 ;N372LZ GECAS ;lsd ;;
; EC-KKU ;Boeing 737-86N(WL); Y189 ; 5 Nov 2007 ; 8 Sep 2008 ;EI-ECM GECAS ;lsd ;;
; EI-DGZ ;Boeing 737-86N(WL); Y189 ; 14 Apr 2008 ; 8 Jul 2009 ;TC-AAR Pegasus ;lsd ;;
; EI-DIS ;Boeing 737-86N; Y189 ; 5 Apr 2005 ; 25 Apr 2005 ;VT-SJF Air Sahara ;;;
; EI-DIT ;Boeing 737-86N; Y189 ; 30 Apr 2005 ; 9 Jun 2005 ;VT-SPE SpiceJet ;lsd ;;
; EI-DJT ;Boeing 737-86N(WL); Y189 ; Mar 2008 ; 9 Jul 2009 ;SE-RHX Viking Airlines ;lsd ;;
; EI-DJU ;Boeing 737-86N(WL); Y189 ; 25 Apr 2006 ; 30 Jul 2009 ;TC-AAO Pegasus ;lsd ;;
; EI-DKD ;Boeing 737-86N(WL); Y189 ; 17 Apr 2007 ; 30 Mar 2009 ;SE-RHS Viking Airlines ;lsd ;;
; EI-DMZ ;Boeing 737-8FH(WL);; 19 Apr 2008 ; 26 Feb 2009 ;TC-SNI SunExpress ;lsd ;;
; EI-DND ;Boeing 737-86N(WL); Y189 ; 1 May 2008 ; 8 Sep 2008 ;F-GIRS New Axis Airways ;lsd ;;
; N977RY ;Boeing 737-86N(WL); Y189 ; 8 Sep 2008 ; 23 May 2009 ;OK-TVK Travel Service ;lsd ;;
; PH-HZD ;Boeing 737-8K2; Y189 ; 25 Oct 1999 ; 5 Apr 2000 ;PH-HZD Transavia ;lsf Transavia ;;
; PH-HZE ;Boeing 737-8K2; Y189 ; 25 Oct 1999 ; 21 Apr 2000 ;PH-HZE Transavia ;lsf Transavia ;;
; EC-KQQ ;Boeing 737-96NER(WL);; 30 Apr 2008 ; 15 May 2008 ;EC-KQQ ArkeFly ;lsd ;;
; EC-KQR ;Boeing 737-96NER(WL);; 2 May 2008 ; 14 May 2008 ;EC-KQR ArkeFly ;lsd ;;
