;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-602S ;COMAC ARJ21-700; W8Y70 ; 22 Feb 2019 ;"Bank of Inner Mongolia (内蒙古银行号)" sticker ; 3.4 Years ;;
; B-602T ;COMAC ARJ21-700; W8Y70 ; 4 Jun 2019 ;"Yili (伊利号)" sticker ; 3.2 Years ;;
; B-602W ;COMAC ARJ21-700; Y90 ; 5 Sep 2019 ;lsd, "Hinggan League (兴安号)" sticker ; 2.5 Years ;;
; B-606A ;COMAC ARJ21-700; Y90 ; 1 May 2020 ;lsd, "Ordos, the holy land of Genghis Khan (天骄圣地 鄂尔多斯)" sticker ; 2 Years ;;
; B-606C ;COMAC ARJ21-700; Y90 ; 12 Oct 2020 ;lsd, Inner Mongolia Rural Credit Cooperative (内蒙古农信号) cs ; 1.7 Years ;;
; B- ;COMAC ARJ21-700;; On Order ;; 0.3 Years ;;
