;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; CC-AZC ;Airbus A320-251N; Y186 ; 20 Sep 2018 ;lsd ; 3.5 Years ;;
; CC-AZD ;Airbus A320-251N; Y186 ; 8 Nov 2018 ;lsd ; 3.3 Years ;;
; CC-AZE ;Airbus A320-251N; Y186 ; 19 Oct 2018 ;lsd ; 3.4 Years ;;
; CC-AZF ;Airbus A320-251N; Y186 ; 16 Oct 2018 ;lsd ; 3.4 Years ;;
; CC-AZG ;Airbus A320-251N; Y186 ; 11 Feb 2019 ; Parked, lsd, "National Geographic" sticker ; 3.1 Years ;;
; CC-AZH ;Airbus A320-251N; Y186 ; 13 Feb 2019 ;lsd ; 3.1 Years ;;
; CC-AZI ;Airbus A320-251N; Y186 ; 28 Jun 2019 ;lsd ; 2.7 Years ;;
; CC-AZJ ;Airbus A320-251N; Y186 ; 5 Feb 2019 ;lsd ; 3.1 Years ;;
; CC-AZK ;Airbus A320-251N; Y186 ; 11 Jun 2019 ;lsd ; 2.7 Years ;;
; CC-AZL ;Airbus A320-251N; Y186 ; 26 Sep 2019 ;lsd ; 2.5 Years ;;
; CC-AZM ;Airbus A320-251N; Y186 ; 24 Oct 2019 ;lsd ; 2.4 Years ;;
; CC-AZN ;Airbus A320-251N; Y186 ; 20 Nov 2019 ;lsd ; 2.3 Years ;;
; CC-AZO ;Airbus A320-251N; Y186 ; 30 Oct 2019 ;lsd ; 2.4 Years ;;
; CC-AZP ;Airbus A320-251N; Y186 ; 21 Nov 2019 ;lsd ; 2.3 Years ;;
; CC-AZQ ;Airbus A320-251N; Y186 ; 30 Dec 2019 ;lsd ; 2.2 Years ;;
; CC-AZR ;Airbus A320-251N; Y186 ; 16 Dec 2019 ;lsd ; 2.3 Years ;;
; CC-AZS ;Airbus A320-251N; Y186 ; 12 Dec 2019 ;lsd ; 2.2 Years ;;
; CC-AZT ;Airbus A320-251N; Y186 ; 30 Jun 2020 ;lsd ; 2 Years ;;
; CC-AZU ;Airbus A320-251N; Y186 ; 28 Jul 2020 ;lsd ; 1.9 Years ;;
; CC-AZV ;Airbus A320-251N; Y186 ; 27 Oct 2021 ;; 1.5 Years ;;
; CC-DBD ;Airbus A320-251N; Y186 ; 16 Oct 2021 ;lsd ; 1.3 Years ;;
; CC-DBE ;Airbus A320-251N; Y186 ; 7 Dec 2021 ;; 0.7 Years ;;
; CC-DBF ;Airbus A320-251N; Y186 ; 12 Aug 2021 ;lsd ; 1.1 Years ;;
; CC-DBH ;Airbus A320-251N; Y186 ; 25 Nov 2021 ;; 1.1 Years ;;
; CC-DBJ ;Airbus A320-251N; Y186 ; 23 Jun 2021 ;; 1.1 Years ;;
; CC-DCA ;Airbus A321-251NX; Y238 ; 26 Jul 2021 ;lsd ; 0.6 Years ;;
; CC-DCB ;Airbus A321-251NX; Y238 ; 9 Dec 2021 ;lsd ; 0.3 Years ;;
; CC-DCC ;Airbus A321-251NX; Y238 ; 8 Sep 2021 ;lsd ; 0.5 Years ;;
